"country","year","gender","age","rank_permanent_inc","nobs_res_1yr_log_chg_by_skill","mean_res_1yr_log_chg_by_skill","std_res_1yr_log_chg_by_skill","skew_res_1yr_log_chg_by_skill","kurt_res_1yr_log_chg_by_skill"
"AUS",2014,"All genders","25-34",37.5,37585,0.074258298,0.39247161,-0.44089499,11.77515
"AUS",2014,"All genders","25-34",40,37586,0.0735927,0.3889769,-0.47519219,12.20561
"AUS",2014,"All genders","25-34",42.5,37586,0.068870798,0.3859202,-0.6317203,12.03644
"AUS",2014,"All genders","25-34",45,37585,0.064008698,0.38422251,-0.63733667,12.90381
"AUS",2014,"All genders","25-34",47.5,37586,0.068707101,0.37983689,-0.5411917,13.31134
"AUS",2014,"All genders","25-34",50,37585,0.061794002,0.37272531,-0.81010699,13.64757
"AUS",2014,"All genders","25-34",52.5,37586,0.061911002,0.37377429,-0.70682597,13.5387
"AUS",2014,"All genders","25-34",55,37586,0.060450401,0.36725029,-0.87787968,13.1981
"AUS",2014,"All genders","25-34",57.5,37585,0.0593796,0.36734661,-0.81846941,13.6772
"AUS",2014,"All genders","25-34",60,37587,0.056300499,0.36375591,-0.86240143,14.31678
"AUS",2014,"All genders","25-34",62.5,37584,0.059418201,0.36483639,-0.90075892,15.18774
"AUS",2014,"All genders","25-34",65,37586,0.0506403,0.36366791,-1.092209,14.69607
"AUS",2014,"All genders","25-34",67.5,37586,0.053954899,0.36829171,-0.86816639,14.94735
"AUS",2014,"All genders","25-34",70,37585,0.052884702,0.36438349,-1.160452,15.18084
"AUS",2014,"All genders","25-34",72.5,37586,0.054616801,0.36296639,-0.9614253,15.91002
"AUS",2014,"All genders","25-34",75,37585,0.052033901,0.3577362,-1.0343029,15.23789
"AUS",2014,"All genders","25-34",77.5,37586,0.048390102,0.36046979,-1.147372,15.02326
"AUS",2014,"All genders","25-34",80,37586,0.049123701,0.36934391,-1.028707,15.47057
"AUS",2014,"All genders","25-34",82.5,37585,0.042017698,0.3628265,-1.197156,15.37543
"AUS",2014,"All genders","25-34",85,37586,0.044845499,0.36246279,-1.203001,16.0721
"AUS",2014,"All genders","25-34",87.5,37585,0.040525701,0.369174,-1.212222,15.57024
"AUS",2014,"All genders","25-34",90,37586,0.033784099,0.38225439,-1.2939121,15.73863
"AUS",2014,"All genders","25-34",92.5,37586,0.033470001,0.37505299,-1.301814,15.50242
"AUS",2014,"All genders","25-34",95,37585,0.0241109,0.3844181,-1.376534,15.75651
"AUS",2014,"All genders","25-34",97.5,37586,0.0144444,0.4014889,-1.331364,15.70645
"AUS",2014,"All genders","25-34",99,22551,0.0031677999,0.4240692,-1.5122401,15.86232
"AUS",2014,"All genders","25-34",99.9,13531,-0.0136192,0.45847541,-1.510195,14.99548
"AUS",2014,"All genders","25-34",100,1503,-0.02259,0.52738488,-0.91596949,12.15846
"AUS",2014,"All genders","25-55",2.5,110225,0.2491654,0.54224908,0.4054957,5.60358
"AUS",2014,"All genders","25-55",5,110225,0.18377531,0.49696031,0.23686039,6.411293
"AUS",2014,"All genders","25-55",7.5,110224,0.1527133,0.47574431,0.16781481,7.2556062
"AUS",2014,"All genders","25-55",10,110225,0.130032,0.4526085,0.1314518,8.1632147
"AUS",2014,"All genders","25-55",12.5,110224,0.1152304,0.4371447,0.0095819999,8.9305401
"AUS",2014,"All genders","25-55",15,110225,0.1028543,0.42299181,-0.065398403,9.7086697
"AUS",2014,"All genders","25-55",17.5,110225,0.095214799,0.4061639,-0.046626601,10.5922
"AUS",2014,"All genders","25-55",20,110225,0.088953197,0.39989519,-0.2230944,11.17134
"AUS",2014,"All genders","25-55",22.5,110224,0.082473703,0.3888067,-0.20919339,11.61596
"AUS",2014,"All genders","25-55",25,110224,0.0802323,0.38266519,-0.20938049,12.45004
"AUS",2014,"All genders","25-55",27.5,110226,0.075891301,0.37930489,-0.3097873,12.7924
"AUS",2014,"All genders","25-55",30,110224,0.073335104,0.3722899,-0.37324449,13.3785
"AUS",2014,"All genders","25-55",32.5,110224,0.070731901,0.3687458,-0.42293409,13.74014
"AUS",2014,"All genders","25-55",35,110225,0.0666705,0.3596873,-0.52447391,14.42181
"AUS",2014,"All genders","25-55",37.5,110224,0.065761603,0.35451981,-0.41431141,14.42742
"AUS",2014,"All genders","25-55",40,110225,0.063126303,0.3511883,-0.51997662,14.93907
"AUS",2014,"All genders","25-55",42.5,110225,0.062724702,0.34747019,-0.58052462,15.44514
"AUS",2014,"All genders","25-55",45,110224,0.061071001,0.34684381,-0.6286791,16.11735
"AUS",2014,"All genders","25-55",47.5,110225,0.059437301,0.3434166,-0.69124389,16.35412
"AUS",2014,"All genders","25-55",50,110224,0.057661202,0.34465981,-0.8334834,16.89291
"AUS",2014,"All genders","25-55",52.5,110225,0.054017801,0.33793819,-0.96414781,16.95043
"AUS",2014,"All genders","25-55",55,110225,0.055162601,0.3389422,-0.87942672,17.016109
"AUS",2014,"All genders","25-55",57.5,110224,0.052363101,0.33480471,-1.027778,17.491461
"AUS",2014,"All genders","25-55",60,110225,0.052478801,0.3337068,-0.96758729,18.250311
"AUS",2014,"All genders","25-55",62.5,110225,0.052066699,0.33378509,-0.94453073,18.39283
"AUS",2014,"All genders","25-55",65,110224,0.049930599,0.33488071,-1.070995,18.584261
"AUS",2014,"All genders","25-55",67.5,110225,0.0475909,0.3388958,-1.1,18.62678
"AUS",2014,"All genders","25-55",70,110224,0.0476881,0.33917689,-1.173532,18.864929
"AUS",2014,"All genders","25-55",72.5,110225,0.0479188,0.33422741,-1.133443,18.87998
"AUS",2014,"All genders","25-55",75,110224,0.044753201,0.33314031,-1.230963,19.030069
"AUS",2014,"All genders","25-55",77.5,110225,0.0457641,0.33814731,-1.052282,19.026079
"AUS",2014,"All genders","25-55",80,110225,0.042220201,0.34426719,-1.211851,19.135139
"AUS",2014,"All genders","25-55",82.5,110224,0.041487101,0.3410798,-1.4022141,19.96283
"AUS",2014,"All genders","25-55",85,110225,0.0386752,0.3481544,-1.379961,19.380671
"AUS",2014,"All genders","25-55",87.5,110224,0.035237901,0.3481625,-1.340353,19.844021
"AUS",2014,"All genders","25-55",90,110225,0.0342924,0.3424983,-1.529037,20.82373
"AUS",2014,"All genders","25-55",92.5,110225,0.031459399,0.349608,-1.459468,20.348261
"AUS",2014,"All genders","25-55",95,110224,0.0252381,0.3639597,-1.474445,20.41877
"AUS",2014,"All genders","25-55",97.5,110225,0.022299999,0.38917661,-1.445093,19.739269
"AUS",2014,"All genders","25-55",99,66135,0.0150988,0.420964,-1.47317,18.78599
"AUS",2014,"All genders","25-55",99.9,39681,0.0135171,0.45751601,-1.6962219,19.08474
"AUS",2014,"All genders","25-55",100,4408,-0.0243857,0.4959006,-2.3000469,20.79484
