"country","year","gender","age","pct_year_t_log_earnings","avg_pct_year_t_1_log_inc","avg_pct_year_t_5_log_inc","N_pct_year_t_1_log_inc","N_pct_year_t_5_log_inc"
"AUS",2005,"Male","25-34",42.5,41.37009,41.714741,20571,18510
"AUS",2005,"Male","25-34",45,43.571911,43.08408,20573,18512
"AUS",2005,"Male","25-34",47.5,45.768871,44.49958,20571,18510
"AUS",2005,"Male","25-34",50,47.94046,45.765591,20573,18512
"AUS",2005,"Male","25-34",52.5,50.253731,47.55423,20573,18512
"AUS",2005,"Male","25-34",55,52.783489,49.132309,20571,18510
"AUS",2005,"Male","25-34",57.5,54.942551,50.723438,20573,18512
"AUS",2005,"Male","25-34",60,57.044392,52.487282,20574,18511
"AUS",2005,"Male","25-34",62.5,59.53381,53.933182,20570,18513
"AUS",2005,"Male","25-34",65,61.82938,55.836658,20573,18509
"AUS",2005,"Male","25-34",67.5,64.256699,57.675121,20571,18512
"AUS",2005,"Male","25-34",70,66.722168,59.558731,20571,18510
"AUS",2005,"Male","25-34",72.5,69.121483,61.473942,20573,18513
"AUS",2005,"Male","25-34",75,71.509262,62.843521,20573,18512
"AUS",2005,"Male","25-34",77.5,73.903503,64.635811,20572,18509
"AUS",2005,"Male","25-34",80,76.270927,67.071907,20573,18513
"AUS",2005,"Male","25-34",82.5,78.789413,69.148293,20571,18510
"AUS",2005,"Male","25-34",85,81.353493,71.120377,20572,18512
"AUS",2005,"Male","25-34",87.5,83.922867,73.534187,20572,18511
"AUS",2005,"Male","25-34",90,86.589684,75.64064,20573,18511
"AUS",2005,"Male","25-34",92.5,89.078888,78.618607,20572,18511
"AUS",2005,"Male","25-34",95,91.921867,81.251717,20572,18511
"AUS",2005,"Male","25-34",97.5,94.771461,84.104713,20565,18502
"AUS",2005,"Male","25-34",99,97.181511,86.867752,12343,11108
"AUS",2005,"Male","25-34",99.9,98.837273,89.422348,7404,6664
"AUS",2005,"Male","25-34",100,99.830643,88.849747,829,745
"AUS",2005,"Male","35-44",2.5,3.806241,21.23617,26893,24358
"AUS",2005,"Male","35-44",5,6.5181308,22.06514,26898,24366
"AUS",2005,"Male","35-44",7.5,8.9217796,22.89525,26897,24365
"AUS",2005,"Male","35-44",10,11.40331,24.288679,26898,24367
"AUS",2005,"Male","35-44",12.5,13.79347,24.99501,26897,24364
"AUS",2005,"Male","35-44",15,16.224159,25.81255,26898,24364
"AUS",2005,"Male","35-44",17.5,18.680861,26.73934,26899,24367
"AUS",2005,"Male","35-44",20,20.93025,27.522409,26894,24365
"AUS",2005,"Male","35-44",22.5,23.056721,28.59688,26900,24364
"AUS",2005,"Male","35-44",25,25.289671,29.915899,26896,24366
"AUS",2005,"Male","35-44",27.5,27.456181,31.41814,26899,24365
"AUS",2005,"Male","35-44",30,29.7052,32.936771,26897,24363
"AUS",2005,"Male","35-44",32.5,31.981501,34.601608,26898,24366
"AUS",2005,"Male","35-44",35,34.099751,36.199558,26899,24365
"AUS",2005,"Male","35-44",37.5,36.4711,37.999989,26897,24365
"AUS",2005,"Male","35-44",40,38.695011,39.567139,26896,24366
"AUS",2005,"Male","35-44",42.5,41.129921,41.21833,26899,24365
"AUS",2005,"Male","35-44",45,43.404999,42.889462,26897,24363
"AUS",2005,"Male","35-44",47.5,45.742458,45.08799,26898,24365
"AUS",2005,"Male","35-44",50,48.24929,46.788528,26897,24367
"AUS",2005,"Male","35-44",52.5,50.530312,48.474602,26899,24365
"AUS",2005,"Male","35-44",55,52.991852,50.41119,26898,24365
"AUS",2005,"Male","35-44",57.5,55.304871,52.313931,26897,24363
"AUS",2005,"Male","35-44",60,57.613571,54.010521,26898,24366
"AUS",2005,"Male","35-44",62.5,60.08617,56.006451,26897,24365
"AUS",2005,"Male","35-44",65,62.594158,58.07243,26897,24365
"AUS",2005,"Male","35-44",67.5,64.981644,60.056751,26899,24365
"AUS",2005,"Male","35-44",70,67.413872,61.883461,26898,24366
"AUS",2005,"Male","35-44",72.5,69.839767,63.770882,26897,24363
"AUS",2005,"Male","35-44",75,72.297913,65.757507,26898,24365
"AUS",2005,"Male","35-44",77.5,74.610657,67.84166,26897,24366
"AUS",2005,"Male","35-44",80,77.073128,69.914612,26897,24365
"AUS",2005,"Male","35-44",82.5,79.568352,72.073883,26897,24364
"AUS",2005,"Male","35-44",85,82.06781,74.423523,26899,24367
"AUS",2005,"Male","35-44",87.5,84.537209,76.808144,26898,24364
"AUS",2005,"Male","35-44",90,87.153816,79.36338,26897,24364
"AUS",2005,"Male","35-44",92.5,89.785896,82.127197,26898,24367
"AUS",2005,"Male","35-44",95,92.520721,84.75943,26897,24365
"AUS",2005,"Male","35-44",97.5,95.253281,87.755089,26888,24356
"AUS",2005,"Male","35-44",99,97.613167,90.408279,16139,14616
"AUS",2005,"Male","35-44",99.9,99.092323,92.84906,9683,8772
"AUS",2005,"Male","35-44",100,99.772621,93.780777,1081,980
"AUS",2005,"Male","45-55",2.5,3.5138519,19.324631,23909,13756
"AUS",2005,"Male","45-55",5,6.0863638,20.383921,23913,13758
"AUS",2005,"Male","45-55",7.5,8.5721598,21.14698,23912,13757
"AUS",2005,"Male","45-55",10,10.9682,22.32147,23911,13758
"AUS",2005,"Male","45-55",12.5,13.42174,23.30514,23914,13758
"AUS",2005,"Male","45-55",15,15.8735,23.900749,23913,13757
"AUS",2005,"Male","45-55",17.5,18.28895,25.184059,23913,13759
"AUS",2005,"Male","45-55",20,20.48299,26.4261,23911,13757
"AUS",2005,"Male","45-55",22.5,22.76173,27.555771,23915,13758
"AUS",2005,"Male","45-55",25,24.89813,29.29845,23911,13758
"AUS",2005,"Male","45-55",27.5,27.116409,30.75588,23914,13757
"AUS",2005,"Male","45-55",30,29.33938,32.340591,23912,13758
"AUS",2005,"Male","45-55",32.5,31.68576,34.165859,23914,13758
"AUS",2005,"Male","45-55",35,34.105591,36.34433,23912,13758
"AUS",2005,"Male","45-55",37.5,36.485771,37.979431,23914,13758
"AUS",2005,"Male","45-55",40,38.62175,39.78754,23912,13759
"AUS",2005,"Male","45-55",42.5,41.199299,41.670738,23914,13757
"AUS",2005,"Male","45-55",45,43.499939,43.349709,23912,13758
"AUS",2005,"Male","45-55",47.5,45.970951,45.48056,23913,13757
"AUS",2005,"Male","45-55",50,48.214451,47.528221,23913,13758
"AUS",2005,"Male","45-55",52.5,50.6581,49.083809,23913,13760
"AUS",2005,"Male","45-55",55,53.089119,50.894859,23913,13756
"AUS",2005,"Male","45-55",57.5,55.44022,52.95303,23912,13759
"AUS",2005,"Male","45-55",60,58.008621,55.156399,23911,13757
"AUS",2005,"Male","45-55",62.5,60.44474,56.780312,23916,13759
"AUS",2005,"Male","45-55",65,62.9412,58.807178,23913,13758
"AUS",2005,"Male","45-55",67.5,65.300438,60.766541,23912,13758
"AUS",2005,"Male","45-55",70,67.662598,62.640491,23913,13757
"AUS",2005,"Male","45-55",72.5,70.102318,64.357399,23913,13759
"AUS",2005,"Male","45-55",75,72.366562,66.629562,23912,13756
"AUS",2005,"Male","45-55",77.5,74.861847,68.559029,23913,13759
"AUS",2005,"Male","45-55",80,77.406647,71.101433,23913,13758
"AUS",2005,"Male","45-55",82.5,79.838753,72.894096,23913,13757
"AUS",2005,"Male","45-55",85,82.330673,75.243477,23913,13759
"AUS",2005,"Male","45-55",87.5,84.789932,77.67099,23912,13757
"AUS",2005,"Male","45-55",90,87.370506,80.006218,23914,13758
"AUS",2005,"Male","45-55",92.5,89.992142,82.830551,23912,13758
"AUS",2005,"Male","45-55",95,92.653503,85.425362,23912,13758
"AUS",2005,"Male","45-55",97.5,95.381317,87.93708,23903,13751
"AUS",2005,"Male","45-55",99,97.695633,91.200157,14348,8255
"AUS",2005,"Male","45-55",99.9,99.060539,93.177109,8610,4954
"AUS",2005,"Male","45-55",100,99.837029,94.233109,961,553
"AUS",2006,"Female","25-34",2.5,4.700192,23.975479,18207,15575
"AUS",2006,"Female","25-34",5,7.1744781,26.28718,18213,15578
"AUS",2006,"Female","25-34",7.5,9.6764545,28.236469,18211,15581
"AUS",2006,"Female","25-34",10,12.08142,30.11348,18212,15576
"AUS",2006,"Female","25-34",12.5,14.44878,31.176291,18212,15580
"AUS",2006,"Female","25-34",15,16.66111,32.308788,18213,15581
"AUS",2006,"Female","25-34",17.5,18.875681,33.719009,18210,15575
"AUS",2006,"Female","25-34",20,21.205509,34.967251,18213,15580
"AUS",2006,"Female","25-34",22.5,23.744841,36.020859,18211,15579
"AUS",2006,"Female","25-34",25,25.99295,37.17268,18212,15579
"AUS",2006,"Female","25-34",27.5,28.24474,38.43433,18214,15578
"AUS",2006,"Female","25-34",30,30.526381,39.83794,18212,15580
"AUS",2006,"Female","25-34",32.5,33.12289,40.696381,18212,15579
"AUS",2006,"Female","25-34",35,35.234219,41.733349,18211,15578
"AUS",2006,"Female","25-34",37.5,37.608871,42.458542,18212,15578
"AUS",2006,"Female","25-34",40,39.79039,43.56144,18211,15580
"AUS",2006,"Female","25-34",42.5,41.944149,44.673328,18213,15577
"AUS",2006,"Female","25-34",45,44.177719,45.24226,18212,15580
"AUS",2006,"Female","25-34",47.5,46.249828,46.659199,18212,15580
"AUS",2006,"Female","25-34",50,48.443951,47.330379,18211,15579
"AUS",2006,"Female","25-34",52.5,50.611382,48.77821,18211,15576
"AUS",2006,"Female","25-34",55,52.943199,50.249668,18212,15580
"AUS",2006,"Female","25-34",57.5,55.181862,51.3638,18212,15580
"AUS",2006,"Female","25-34",60,57.346279,52.930321,18213,15578
"AUS",2006,"Female","25-34",62.5,59.609612,54.109921,18211,15579
"AUS",2006,"Female","25-34",65,62.029419,55.406979,18212,15579
"AUS",2006,"Female","25-34",67.5,64.152977,56.602211,18211,15577
"AUS",2006,"Female","25-34",70,66.66259,58.311451,18212,15580
"AUS",2006,"Female","25-34",72.5,68.940132,59.45734,18212,15579
"AUS",2006,"Female","25-34",75,71.478378,61.185551,18214,15579
"AUS",2006,"Female","25-34",77.5,73.762108,62.05978,18212,15578
"AUS",2006,"Female","25-34",80,76.059776,63.880119,18211,15579
"AUS",2006,"Female","25-34",82.5,78.567009,65.020447,18213,15580
"AUS",2006,"Female","25-34",85,81.027763,66.891441,18210,15575
"AUS",2006,"Female","25-34",87.5,83.590958,68.587479,18213,15582
"AUS",2006,"Female","25-34",90,86.115753,70.36393,18212,15578
"AUS",2006,"Female","25-34",92.5,88.651871,72.68689,18212,15577
"AUS",2006,"Female","25-34",95,91.337341,75.211411,18211,15580
"AUS",2006,"Female","25-34",97.5,94.311211,79.00956,18205,15571
"AUS",2006,"Female","25-34",99,96.978729,81.920387,10926,9347
"AUS",2006,"Female","25-34",99.9,98.766563,85.20977,6556,5609
"AUS",2006,"Female","25-34",100,99.827843,87.138947,733,627
"AUS",2006,"Female","35-44",2.5,4.8921399,22.44512,23519,21313
"AUS",2006,"Female","35-44",5,7.0563149,23.01445,23525,21315
"AUS",2006,"Female","35-44",7.5,9.35641,24.12015,23522,21320
"AUS",2006,"Female","35-44",10,11.64855,25.57445,23526,21315
"AUS",2006,"Female","35-44",12.5,13.8598,26.3326,23522,21318
"AUS",2006,"Female","35-44",15,16.163151,27.75305,23524,21316
"AUS",2006,"Female","35-44",17.5,18.579639,28.88806,23526,21317
"AUS",2006,"Female","35-44",20,20.853371,30.40336,23523,21317
"AUS",2006,"Female","35-44",22.5,23.080429,31.34075,23521,21318
"AUS",2006,"Female","35-44",25,25.312929,32.734749,23526,21316
"AUS",2006,"Female","35-44",27.5,27.57501,34.08894,23524,21315
"AUS",2006,"Female","35-44",30,29.873381,35.22649,23524,21319
"AUS",2006,"Female","35-44",32.5,32.182098,36.426941,23525,21316
"AUS",2006,"Female","35-44",35,34.31897,37.873291,23524,21318
"AUS",2006,"Female","35-44",37.5,36.569691,39.596291,23523,21317
"AUS",2006,"Female","35-44",40,38.91309,40.665401,23524,21317
"AUS",2006,"Female","35-44",42.5,41.198711,42.170189,23523,21316
"AUS",2006,"Female","35-44",45,43.601139,43.60173,23523,21319
"AUS",2006,"Female","35-44",47.5,45.790951,45.089489,23524,21316
"AUS",2006,"Female","35-44",50,48.115311,46.522621,23526,21317
"AUS",2006,"Female","35-44",52.5,50.327419,47.770649,23524,21317
"AUS",2006,"Female","35-44",55,52.609638,49.356819,23524,21316
"AUS",2006,"Female","35-44",57.5,55.098301,50.990379,23523,21319
"AUS",2006,"Female","35-44",60,57.350441,52.947418,23524,21316
"AUS",2006,"Female","35-44",62.5,59.77544,54.55909,23524,21317
"AUS",2006,"Female","35-44",65,62.176399,56.474758,23523,21317
"AUS",2006,"Female","35-44",67.5,64.591553,58.35384,23524,21318
"AUS",2006,"Female","35-44",70,67.05883,60.341141,23525,21316
"AUS",2006,"Female","35-44",72.5,69.62133,62.569969,23524,21319
"AUS",2006,"Female","35-44",75,72.096916,64.332581,23525,21315
"AUS",2006,"Female","35-44",77.5,74.604332,66.478783,23525,21316
"AUS",2006,"Female","35-44",80,77.18663,68.588226,23521,21318
"AUS",2006,"Female","35-44",82.5,79.478493,70.437477,23524,21317
"AUS",2006,"Female","35-44",85,82.087723,72.686172,23524,21317
"AUS",2006,"Female","35-44",87.5,84.672691,75.036301,23525,21316
"AUS",2006,"Female","35-44",90,87.203583,77.523071,23522,21318
"AUS",2006,"Female","35-44",92.5,89.673866,80.182121,23525,21315
"AUS",2006,"Female","35-44",95,92.251213,82.510582,23523,21320
"AUS",2006,"Female","35-44",97.5,95.011482,85.413696,23516,21305
"AUS",2006,"Female","35-44",99,97.550842,88.593781,14113,12791
"AUS",2006,"Female","35-44",99.9,99.098717,90.847809,8469,7675
"AUS",2006,"Female","35-44",100,99.915268,93.515953,946,857
"AUS",2006,"Female","45-55",2.5,3.8200819,20.44141,23854,13768
"AUS",2006,"Female","45-55",5,5.896997,20.21899,23859,13772
"AUS",2006,"Female","45-55",7.5,8.5033798,21.67734,23857,13772
"AUS",2006,"Female","45-55",10,10.81733,22.844641,23860,13771
"AUS",2006,"Female","45-55",12.5,13.32857,24.17935,23858,13772
"AUS",2006,"Female","45-55",15,15.6828,25.37846,23858,13772
"AUS",2006,"Female","45-55",17.5,17.94561,26.265841,23858,13771
"AUS",2006,"Female","45-55",20,20.313881,28.328159,23858,13773
"AUS",2006,"Female","45-55",22.5,22.731039,29.410351,23860,13771
"AUS",2006,"Female","45-55",25,24.99234,30.531509,23859,13771
"AUS",2006,"Female","45-55",27.5,27.28545,32.076408,23860,13773
"AUS",2006,"Female","45-55",30,29.52994,33.7328,23857,13771
"AUS",2006,"Female","45-55",32.5,32.05048,35.107712,23859,13773
"AUS",2006,"Female","45-55",35,34.1119,36.61681,23856,13772
"AUS",2006,"Female","45-55",37.5,36.513729,37.97007,23860,13772
"AUS",2006,"Female","45-55",40,38.782871,39.805481,23857,13772
"AUS",2006,"Female","45-55",42.5,41.16259,40.859558,23860,13771
"AUS",2006,"Female","45-55",45,43.475761,42.737289,23857,13772
"AUS",2006,"Female","45-55",47.5,45.74987,43.935169,23860,13772
"AUS",2006,"Female","45-55",50,48.151272,45.817459,23860,13771
"AUS",2006,"Female","45-55",52.5,50.450809,47.607422,23858,13771
"AUS",2006,"Female","45-55",55,52.778389,49.582809,23859,13772
"AUS",2006,"Female","45-55",57.5,55.220909,51.432701,23858,13772
"AUS",2006,"Female","45-55",60,57.663509,53.66991,23859,13771
"AUS",2006,"Female","45-55",62.5,60.19841,55.619781,23858,13772
"AUS",2006,"Female","45-55",65,62.59499,57.310501,23859,13772
"AUS",2006,"Female","45-55",67.5,65.000412,59.32494,23857,13772
"AUS",2006,"Female","45-55",70,67.473099,61.72065,23858,13773
"AUS",2006,"Female","45-55",72.5,70.092003,64.015709,23858,13771
"AUS",2006,"Female","45-55",75,72.528687,66.249519,23860,13773
"AUS",2006,"Female","45-55",77.5,75.12117,68.58287,23859,13771
"AUS",2006,"Female","45-55",80,77.56839,70.871338,23858,13771
"AUS",2006,"Female","45-55",82.5,80.11013,73.07869,23860,13773
"AUS",2006,"Female","45-55",85,82.722778,75.93573,23857,13771
"AUS",2006,"Female","45-55",87.5,85.331177,78.304047,23859,13772
"AUS",2006,"Female","45-55",90,87.773666,80.896652,23857,13772
"AUS",2006,"Female","45-55",92.5,90.287193,83.049583,23861,13771
"AUS",2006,"Female","45-55",95,92.719978,85.4142,23856,13772
"AUS",2006,"Female","45-55",97.5,95.317238,87.90255,23850,13766
"AUS",2006,"Female","45-55",99,97.569298,90.192467,14316,8261
"AUS",2006,"Female","45-55",99.9,99.126694,93.243607,8588,4960
"AUS",2006,"Female","45-55",100,99.823898,95.868134,960,553
"AUS",2006,"Male","25-34",2.5,4.1898322,24.468229,20806,18640
"AUS",2006,"Male","25-34",5,6.9363289,25.868429,20812,18643
"AUS",2006,"Male","25-34",7.5,9.4869165,26.89982,20809,18642
"AUS",2006,"Male","25-34",10,11.90466,28.11911,20812,18644
"AUS",2006,"Male","25-34",12.5,14.31201,28.76829,20809,18641
"AUS",2006,"Male","25-34",15,16.94191,30.459499,20810,18643
"AUS",2006,"Male","25-34",17.5,19.531561,31.11594,20810,18645
"AUS",2006,"Male","25-34",20,21.7985,31.89625,20812,18644
"AUS",2006,"Male","25-34",22.5,24.223579,32.821239,20808,18642
"AUS",2006,"Male","25-34",25,26.467369,33.36565,20812,18641
"AUS",2006,"Male","25-34",27.5,28.640671,34.544559,20812,18643
"AUS",2006,"Male","25-34",30,30.87051,35.331741,20808,18644
"AUS",2006,"Male","25-34",32.5,32.667389,36.62389,20811,18642
"AUS",2006,"Male","25-34",35,34.97197,37.679909,20810,18645
"AUS",2006,"Male","25-34",37.5,37.193729,39.03392,20810,18643
"AUS",2006,"Male","25-34",40,39.38224,40.258518,20812,18643
"AUS",2006,"Male","25-34",42.5,41.47818,41.630989,20811,18643
"AUS",2006,"Male","25-34",45,43.700489,43.133121,20807,18642
"AUS",2006,"Male","25-34",47.5,45.814091,44.57394,20811,18642
"AUS",2006,"Male","25-34",50,47.942768,45.831379,20812,18645
"AUS",2006,"Male","25-34",52.5,50.219109,47.577671,20812,18643
"AUS",2006,"Male","25-34",55,52.624409,49.35844,20811,18642
"AUS",2006,"Male","25-34",57.5,54.951389,50.99741,20807,18642
"AUS",2006,"Male","25-34",60,57.296329,52.676529,20811,18644
"AUS",2006,"Male","25-34",62.5,59.73011,53.874119,20811,18643
"AUS",2006,"Male","25-34",65,61.838081,55.791271,20811,18642
"AUS",2006,"Male","25-34",67.5,64.212341,57.80283,20810,18645
"AUS",2006,"Male","25-34",70,66.671272,59.533211,20811,18642
"AUS",2006,"Male","25-34",72.5,68.92202,61.449051,20808,18644
"AUS",2006,"Male","25-34",75,71.313316,62.901779,20811,18643
"AUS",2006,"Male","25-34",77.5,73.757683,65.298317,20813,18642
"AUS",2006,"Male","25-34",80,76.426659,67.080681,20808,18643
"AUS",2006,"Male","25-34",82.5,78.7071,69.351967,20812,18643
"AUS",2006,"Male","25-34",85,81.209892,71.17968,20810,18644
"AUS",2006,"Male","25-34",87.5,83.834587,73.724548,20809,18644
"AUS",2006,"Male","25-34",90,86.348717,76.165741,20810,18642
"AUS",2006,"Male","25-34",92.5,89.028282,78.59523,20812,18642
"AUS",2006,"Male","25-34",95,91.825989,81.502937,20809,18643
"AUS",2006,"Male","25-34",97.5,94.736771,84.641548,20804,18635
"AUS",2006,"Male","25-34",99,97.213158,87.249657,12487,11185
"AUS",2006,"Male","25-34",99.9,98.85659,89.219757,7491,6711
"AUS",2006,"Male","25-34",100,99.820503,90.668854,836,751
"AUS",2006,"Male","35-44",2.5,3.7936239,20.812389,27500,24818
"AUS",2006,"Male","35-44",5,6.4654298,21.50663,27505,24823
"AUS",2006,"Male","35-44",7.5,8.9488773,22.76104,27504,24822
"AUS",2006,"Male","35-44",10,11.32289,23.443991,27506,24823
"AUS",2006,"Male","35-44",12.5,13.8877,25.05126,27502,24823
"AUS",2006,"Male","35-44",15,16.45837,25.721939,27504,24822
"AUS",2006,"Male","35-44",17.5,18.68741,26.43162,27507,24821
"AUS",2006,"Male","35-44",20,21.020559,27.30665,27504,24822
"AUS",2006,"Male","35-44",22.5,23.156099,28.500259,27503,24824
"AUS",2006,"Male","35-44",25,25.339661,29.83927,27505,24823
"AUS",2006,"Male","35-44",27.5,27.428921,31.331261,27505,24820
"AUS",2006,"Male","35-44",30,29.649229,32.718971,27503,24824
"AUS",2006,"Male","35-44",32.5,31.87978,34.52528,27507,24823
"AUS",2006,"Male","35-44",35,34.212959,36.17997,27504,24822
"AUS",2006,"Male","35-44",37.5,36.459572,37.93998,27503,24823
"AUS",2006,"Male","35-44",40,38.734989,39.422901,27506,24821
"AUS",2006,"Male","35-44",42.5,41.03854,41.369179,27504,24823
"AUS",2006,"Male","35-44",45,43.422058,43.30534,27503,24824
"AUS",2006,"Male","35-44",47.5,45.913109,45.073551,27506,24821
"AUS",2006,"Male","35-44",50,48.11087,46.765911,27503,24823
"AUS",2006,"Male","35-44",52.5,50.482189,48.344471,27507,24823
"AUS",2006,"Male","35-44",55,52.93235,50.636871,27505,24821
"AUS",2006,"Male","35-44",57.5,55.312771,52.589981,27503,24824
"AUS",2006,"Male","35-44",60,57.685181,54.428131,27504,24822
"AUS",2006,"Male","35-44",62.5,60.190788,56.396271,27505,24823
"AUS",2006,"Male","35-44",65,62.596619,58.195061,27505,24822
"AUS",2006,"Male","35-44",67.5,64.959732,59.95631,27504,24822
"AUS",2006,"Male","35-44",70,67.330353,61.79554,27506,24823
"AUS",2006,"Male","35-44",72.5,69.745354,63.951118,27503,24824
"AUS",2006,"Male","35-44",75,72.24427,66.11644,27504,24821
"AUS",2006,"Male","35-44",77.5,74.562279,68.080887,27506,24822
"AUS",2006,"Male","35-44",80,77.154152,70.084793,27504,24822
"AUS",2006,"Male","35-44",82.5,79.536713,72.075912,27504,24824
"AUS",2006,"Male","35-44",85,81.990936,74.500809,27505,24821
"AUS",2006,"Male","35-44",87.5,84.466919,77.049042,27503,24823
"AUS",2006,"Male","35-44",90,87.238693,79.661324,27504,24821
"AUS",2006,"Male","35-44",92.5,89.77372,82.480507,27506,24824
"AUS",2006,"Male","35-44",95,92.398499,84.957863,27505,24822
"AUS",2006,"Male","35-44",97.5,95.22123,87.457703,27495,24813
"AUS",2006,"Male","35-44",99,97.628517,90.337822,16501,14894
"AUS",2006,"Male","35-44",99.9,99.151443,92.432564,9904,8936
"AUS",2006,"Male","35-44",100,99.803711,94.380257,1104,998
"AUS",2006,"Male","45-55",2.5,3.424705,18.831921,24679,14148
"AUS",2006,"Male","45-55",5,6.0169239,20.05685,24685,14151
"AUS",2006,"Male","45-55",7.5,8.5534191,20.690359,24684,14150
"AUS",2006,"Male","45-55",10,10.99636,21.86064,24686,14152
"AUS",2006,"Male","45-55",12.5,13.42597,23.28125,24684,14150
"AUS",2006,"Male","45-55",15,16.016821,24.09906,24682,14151
"AUS",2006,"Male","45-55",17.5,18.34684,24.87953,24685,14153
"AUS",2006,"Male","45-55",20,20.62492,25.974369,24685,14149
