year,scenario,category,value,nominal_gdp,raw_value,raw_share_gdp,share_gdp
2030,pressure,Defence,71068.5415338637,3442167.86758956,82614.8934888838,0.0240008322274929,0.0206464484788857
2030,pressure,Economic affairs,51190.6235680436,3442167.86758956,59507.4532616985,0.0172877836150884,0.014871623214556
2030,pressure,Education,159381.996587365,3442167.86758956,185276.44423147,0.0538255109450003,0.0463027960048257
2030,pressure,Environmental Protection,22939.4497114902,3442167.86758956,26666.3724019909,0.00774697034769096,0.00666424491596743
2030,pressure,General public services excl interest,70695.283461348,3442167.86758956,82180.9929860847,0.0238747777991529,0.0205380115615493
2030,pressure,Health,246589.962984294,3442167.86758956,286652.899970772,0.0832768508095759,0.0716379829427009
2030,pressure,Housing and community amenities,15350.0105568103,3442167.86758956,17843.8935122915,0.0051839114763415,0.00445940208243227
2030,pressure,Public order and safety,58971.3688942851,3442167.86758956,68552.3194221399,0.0199154492340738,0.0171320432828225
2030,pressure,"Recreation, culture and religion",22049.5620247471,3442167.86758956,25631.9065909496,0.00744644293274949,0.00640571955608536
2030,pressure,Social Protection,361611.232014837,3442167.86758956,420361.425358009,0.122121128756098,0.105053340198676
2030,pressure,Transport,52063.9500695495,3442167.86758956,60522.6672276211,0.0175827180880644,0.0151253373084353
2031,pressure,Defence,77382.3425799851,3569528.07869037,89954.4841105203,0.0252006657819943,0.0216785919242232
2031,pressure,Economic affairs,53362.132175799,3569528.07869037,62031.7621678328,0.0173781409755969,0.014949352127068
2031,pressure,Education,165649.008568386,3569528.07869037,192561.64406998,0.0539459670368048,0.0464064170155405
2031,pressure,Environmental Protection,23912.5422240176,3569528.07869037,27797.5611465774,0.00778746112477034,0.00669907665575526
2031,pressure,General public services excl interest,73694.1806394606,3569528.07869037,85667.1144908552,0.0239995631361683,0.0206453567572154
2031,pressure,Health,260281.930616371,3569528.07869037,302569.371916918,0.0847645305616781,0.0729177428720118
2031,pressure,Housing and community amenities,16001.1587110996,3569528.07869037,18600.8322963308,0.00521100601711903,0.00448270985921767
2031,pressure,Public order and safety,61622.1432348346,3569528.07869037,71633.7593262248,0.0200681316261018,0.0172633866092022
2031,pressure,"Recreation, culture and religion",22984.9054606467,3569528.07869037,26719.2132482215,0.00748536295532504,0.00643920007181443
