year,scenario,category,value,nominal_gdp,applied_excess_cost,raw_value,raw_share_gdp,share_gdp
2066,pressure,Education,741395.771986127,12977243.1039321,0.0069103305056191,842028.086391444,0.0648849743853772,0.0571304525967835
2066,pressure,Environmental Protection,115420.04465165,12977243.1039321,0.006,131086.422396084,0.0101012535055589,0.00889403425113293
2066,pressure,General public services excl interest,301996.300718743,12977243.1039321,0.00247191875313925,342987.344681347,0.0264299082582049,0.0232712216531753
2066,pressure,Health,1694383.80276926,12977243.1039321,0.0133903814549398,1924368.60981338,0.148287937152869,0.130565774964628
2066,pressure,Housing and community amenities,63950.7625585686,12977243.1039321,0.00193354260448515,72631.0295460828,0.00559679964106366,0.00492791589449317
2066,pressure,Public order and safety,308726.980956066,12977243.1039321,0.00748035707426025,350631.604352754,0.0270189593848723,0.0237898742039072
2066,pressure,"Recreation, culture and religion",101593.919220682,12977243.1039321,0.00410075392474545,115383.627237624,0.00889122799916286,0.00782862110288272
2066,pressure,Social Protection,1856871.56535586,12977243.1039321,0.00562307472851477,2108911.42076885,0.162508431404037,0.143086751976869
2066,pressure,Transport,253325.363818815,12977243.1039321,0.00527633304893088,287710.126481224,0.0221703580781382,0.0195207380943691
2025,restraint,Defence,49773.9279983015,2778415.30054645,,50175,0.018058855344675,0.0179145025542122
2025,restraint,Economic affairs,45994.383092003,2778415.30054645,-0.0095,46365,0.0166875700658865,0.0165541785934439
2025,restraint,Education,147254.442371617,2778415.30054645,0.00382066101123819,148441,0.0534264981807454,0.0529994354489249
2025,restraint,Environmental Protection,20610.9198210406,2778415.30054645,0.0045,20777,0.00747800373684728,0.00741822859130774
2025,restraint,General public services excl interest,63519.1705761683,2778415.30054645,-0.00255616249372151,64031,0.0230458707837545,0.022861654470329
2025,restraint,Health,206082.414033904,2778415.30054645,0.00428076290987965,207743,0.0747703195987806,0.0741726458220169
2025,restraint,Housing and community amenities,13791.8668851098,2778415.30054645,-0.00363291479102969,13903,0.0050039315566919,0.00496393281537044
2025,restraint,Public order and safety,52352.1529881886,2778415.30054645,0.0049607141485205,52774,0.0189942806568984,0.0188424505788937
2025,restraint,"Recreation, culture and religion",19811.3625521491,2778415.30054645,0.000701507849490901,19971,0.00718791031566525,0.00713045402112947
2025,restraint,Social Protection,309254.069910483,2778415.30054645,-0.00375385054297046,311746,0.112202808535746,0.111305919546894
2025,restraint,Transport,46779.0602628382,2778415.30054645,0.00305266609786177,47156,0.0169722647261284,0.0168365975574774
2026,restraint,Defence,55261.8605826713,2962133.33333333,,54660.1569738092,0.0184529698102075,0.018656101655115
2026,restraint,Economic affairs,49567.4163304113,2962133.33333333,-0.00926666666666667,49027.7151156221,0.0165514882682376,0.0167336884442782
2026,restraint,Education,159176.740924291,2962133.33333333,0.00369330564419692,157443.588647998,0.0531520937549508,0.0537371964769619
2026,restraint,Environmental Protection,22500.0583139585,2962133.33333333,0.00426666666666667,22255.0726014912,0.00751319069639827,0.00759589653198996
2026,restraint,General public services excl interest,68893.8190987564,2962133.33333333,-0.00255429041059746,68143.6876492733,0.0230049359636996,0.0232581762351762
2026,restraint,Health,226247.382358497,2962133.33333333,0.004221404146217,223783.949802566,0.075548236564604,0.0763798779118082
2026,restraint,Housing and community amenities,14944.0382041971,2962133.33333333,-0.00359515096466204,14781.3241438374,0.00499009412490011,0.00504502550105684
2026,restraint,Public order and safety,57179.1803135375,2962133.33333333,0.00479535701023648,56556.6004947679,0.0190931987626377,0.0193033783017434
2026,restraint,"Recreation, culture and religion",21552.107480029,2962133.33333333,0.000594790921174538,21317.4432701638,0.00719665216628684,0.00727587351909516
2026,restraint,Social Protection,337084.141280829,2962133.33333333,-0.00362872219153811,333413.893081432,0.112558705352482,0.113797761055375
2026,restraint,Transport,50999.1217794875,2962133.33333333,0.00286757722793304,50443.8318326786,0.0170295615207548,0.0172170243673999
2027,restraint,Defence,57631.5977616734,3095135.13513514,,58334.2727366958,0.01884708427574,0.0186200586550988
2027,restraint,Economic affairs,50188.2712326535,3095135.13513514,-0.00903333333333333,50800.1932269155,0.0164129160792514,0.0162152116277347
2027,restraint,Education,161702.962050005,3095135.13513514,0.00356595027715565,163674.530238855,0.0528812226583796,0.0522442332854537
2027,restraint,Environmental Protection,23072.5979405832,3095135.13513514,0.00403333333333333,23353.9112792945,0.0075453607870581,0.00745447191583632
2027,restraint,General public services excl interest,70198.2525549824,3095135.13513514,-0.00255241832747341,71054.1468434711,0.0229567187671012,0.0226801898754309
2027,restraint,Health,233354.469779675,3095135.13513514,0.00416204538255434,236199.651114086,0.0763131949984385,0.0753939519895909
2027,restraint,Housing and community amenities,15212.1376689512,3095135.13513514,-0.00355738713829438,15397.612111301,0.00497477862485273,0.00491485411937823
2027,restraint,Public order and safety,58667.9054447235,3095135.13513514,0.00462999987195246,59383.2156320876,0.0191859847920646,0.0189548768901045
2027,restraint,"Recreation, culture and religion",22024.9712961931,3095135.13513514,0.000488073992858175,22293.511415789,0.00720275866559721,0.00711599666398134
2027,restraint,Social Protection,345205.671474244,3095135.13513514,-0.00350359384010576,349414.601922153,0.112891549695421,0.111531696162653
2027,restraint,Transport,52228.7303638861,3095135.13513514,0.00268248835800432,52865.5307169783,0.0170802011572493,0.0168744588147379
2028,restraint,Defence,58958.4573949183,3185558.58310627,,61293.9657995141,0.0192411987412725,0.0185080436779873
2028,restraint,Economic affairs,50369.7389198618,3185558.58310627,-0.0088,52365.0243086342,0.0164382550006575,0.0158119016196983
2028,restraint,Education,162891.555164012,3185558.58310627,0.00343859491011437,169344.142509963,0.0531599523575027,0.0511343775085043
2028,restraint,Environmental Protection,23442.432447023,3185558.58310627,0.0038,24371.0523672741,0.00765048004344331,0.00735897075362026
2028,restraint,General public services excl interest,70884.27584299,3185558.58310627,-0.00255054624434936,73692.1990706297,0.0231332110674203,0.0222517571074992
2028,restraint,Health,238383.784127465,3185558.58310627,0.00410268661889169,247826.828534476,0.0777969772236358,0.0748326479982719
2028,restraint,Housing and community amenities,15346.2771912197,3185558.58310627,-0.00351962331192672,15954.1858941099,0.00500828519642318,0.00481745250977473
2028,restraint,Public order and safety,59646.7188607541,3185558.58310627,0.00446464273366845,62009.4912154098,0.0194658141100465,0.0187241004378554
2028,restraint,"Recreation, culture and religion",22303.8326365499,3185558.58310627,0.000381357064541811,23187.349452949,0.00727889594494251,0.00700154527210145
2028,restraint,Social Protection,350162.868170198,3185558.58310627,-0.00337846548867341,364033.792847061,0.114276282589061,0.1099219678543
2028,restraint,Transport,52998.8875828831,3185558.58310627,0.00249739948807559,55098.3208593502,0.0172962824013185,0.0166372352603867
2029,restraint,Defence,61647.3372161998,3331215.46961326,,65409.4591052103,0.019635313206805,0.0185059590946715
2029,restraint,Economic affairs,51201.8899284732,3331215.46961326,-0.00856666666666667,54326.5626160065,0.0163083304312085,0.0153703326595135
2029,restraint,Education,166293.812900225,3331215.46961326,0.0033112395430731,176442.144065363,0.0529662958385118,0.0499198609087663
2029,restraint,Environmental Protection,24111.751429152,3331215.46961326,0.00356666666666667,25583.2074876005,0.00767984170371621,0.00723812423696246
2029,restraint,General public services excl interest,72478.3188882246,3331215.46961326,-0.00254867416122531,76901.4177969707,0.0230850926631589,0.0217573193776742
2029,restraint,Health,246394.522451971,3331215.46961326,0.00404332785522903,261431.120431831,0.0784791986038003,0.0739653512958068
2029,restraint,Housing and community amenities,15677.1838797614,3331215.46961326,-0.00348185948555907,16633.9077107559,0.00499334488041598,0.00470614525621827
2029,restraint,Public order and safety,61393.0570469311,3331215.46961326,0.00429928559538443,65139.6611044513,0.019554322348297,0.0184296265453098
2029,restraint,"Recreation, culture and religion",22867.8387504633,3331215.46961326,0.000274640136225448,24263.3831584199,0.00728364267629819,0.00686471318323883
2029,restraint,Social Protection,359432.5893701,3331215.46961326,-0.00325333713724106,381367.506158974,0.114482989658801,0.107898330999234
2029,restraint,Transport,54446.173276621,3331215.46961326,0.00231231061814687,57768.8332568644,0.0173416681640143,0.0163442364426045
2030,restraint,Defence,64703.9547182592,3508707.86516854,,70277.410408755,0.0200294276723375,0.0184409637976946
2030,restraint,Economic affairs,52286.1509840887,3508707.86516854,-0.00833333333333333,56789.964499125,0.0161854354028408,0.0149018251143508
2030,restraint,Education,170643.528054421,3508707.86516854,0.00318388417603183,185342.384509524,0.0528235440600357,0.0486342934812056
2030,restraint,Environmental Protection,24900.4536312304,3508707.86516854,0.00333333333333333,27045.3236873376,0.00770805798790503,0.00709675886055403
2030,restraint,General public services excl interest,74427.7658452276,3508707.86516854,-0.00254680207810126,80838.8091406061,0.0230394812697588,0.0212123005691306
2030,restraint,Health,255518.938027486,3508707.86516854,0.00398396909156638,277528.774758175,0.0790971449955249,0.0728242269936635
2030,restraint,Housing and community amenities,16084.9453951907,3508707.86516854,-0.00344409565919141,17470.4670504666,0.00497917402126821,0.00458429313961084
2030,restraint,Public order and safety,63449.8337360933,3508707.86516854,0.00413392845710041,68915.2622162731,0.019641208349206,0.0180835327916494
2030,restraint,"Recreation, culture and religion",23544.288700875,3508707.86516854,0.000167923207909084,25572.341706444,0.00728825045832525,0.00671024479826396
2030,restraint,Social Protection,370186.36681387,3508707.86516854,-0.00312820878580871,402073.402492703,0.114593011998561,0.105505040898037
2030,restraint,Transport,56162.2010595497,3508707.86516854,0.00212722174821814,60999.8889636212,0.0173852857826028,0.0160065195558399
2031,restraint,Defence,69275.9756123889,3684143.25842697,,75243.2550804328,0.02042354213787,0.0188038224230097
2031,restraint,Economic affairs,54495.7553651523,3684143.25842697,-0.0081,59189.8993192631,0.0160661231573648,0.0147919751058813
2031,restraint,Education,178813.099417889,3684143.25842697,0.00305652880899055,194215.664698873,0.0527166429412407,0.0485358703163562
2031,restraint,Environmental Protection,26234.9907804272,3684143.25842697,0.0031,28494.8149177919,0.00773444812511402,0.0071210560882556
2031,restraint,General public services excl interest,77991.5083003232,3684143.25842697,-0.00254492999497721,84709.5244963892,0.0229930050365517,0.0211695102034723
2031,restraint,Health,270190.686437197,3684143.25842697,0.00392461032790372,293464.315157412,0.0796560542226887,0.0733388110842794
2031,restraint,Housing and community amenities,16841.1003821324,3684143.25842697,-0.00340633183282376,18291.7555571942,0.00496499573282182,0.00457123928164593
2031,restraint,Public order and safety,66906.1960360835,3684143.25842697,0.0039685713188164,72669.3479276557,0.0197248974402487,0.0181605847935052
2031,restraint,"Recreation, culture and religion",24733.7333732404,3684143.25842697,6.12062795927212e-05,26864.242514707,0.00729185610609976,0.00671356449472082
2031,restraint,Social Protection,388791.580559014,3684143.25842697,-0.00300308043437636,422281.228240039,0.114621283326627,0.105531070125926
2031,restraint,Transport,59106.3957211924,3684143.25842697,0.00194213287828942,64197.6900479673,0.0174254054592269,0.0160434574811918
2032,restraint,Defence,74143.4387091358,3868350.42134832,,80529.9906932566,0.0208176566034025,0.0191666810483248
2032,restraint,Economic affairs,56811.6503224244,3868350.42134832,-0.00786666666666667,61705.2803509861,0.0159513160985759,0.0146862729934954
2032,restraint,Education,187644.539405184,3868350.42134832,0.00292917344194928,203807.82541285,0.0526859780562002,0.0485076373561268
2032,restraint,Environmental Protection,27634.8908584312,3868350.42134832,0.00286666666666667,30015.2992953159,0.00775919863145543,0.00714384371848065
2032,restraint,General public services excl interest,81726.118966833,3868350.42134832,-0.00254305791185316,88765.8262737696,0.0229466869867571,0.0211268654762531
2032,restraint,Health,285553.726858962,3868350.42134832,0.00386525156424107,310150.693935153,0.0801764732128507,0.0738179574640066
2032,restraint,Housing and community amenities,17633.4629657136,3868350.42134832,-0.0033685680064561,19152.370502932,0.00495104331738809,0.00455839338349482
2032,restraint,Public order and safety,70539.73236255,3868350.42134832,0.00380321418053238,76615.869044674,0.01980582436944,0.018235093690908
2032,restraint,"Recreation, culture and religion",25980.625496822,3868350.42134832,-4.55106487236424e-05,28218.5391706988,0.00729472154719201,0.00671620268769922
