scenario,scenario_short,scenario_label,year,total_log_change_pp,component,contribution_pp,accounting_block,component_label
BAU2,BAU high damage,"Business as usual, high damage",2096,152.743042845863,EFFLABS,72.2311725991979,potential_output,Trend labour efficiency
BAU2,BAU high damage,"Business as usual, high damage",2097,154.509069061875,EFFLABS,73.1930195140816,potential_output,Trend labour efficiency
BAU2,BAU high damage,"Business as usual, high damage",2098,156.268926111772,EFFLABS,74.153600978663,potential_output,Trend labour efficiency
BAU2,BAU high damage,"Business as usual, high damage",2099,158.022200139679,EFFLABS,75.1130012173064,potential_output,Trend labour efficiency
BAU2,BAU high damage,"Business as usual, high damage",2100,159.768807612221,EFFLABS,76.071345832059,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1990,-101.301800134936,EFFLABS,-31.0261064073037,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1991,-98.6528578790111,EFFLABS,-29.4274989016042,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1992,-96.0314827045494,EFFLABS,-27.653633671636,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1993,-93.1517063736671,EFFLABS,-25.7360161033652,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1994,-89.8500658769144,EFFLABS,-23.723615135807,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1995,-86.3285287892872,EFFLABS,-21.6576409074218,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1996,-82.7244309848393,EFFLABS,-19.5735045759063,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1997,-78.9756780524368,EFFLABS,-17.5243781105063,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1998,-75.1919116794433,EFFLABS,-15.5719046335989,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",1999,-71.4849392209949,EFFLABS,-13.7738166437137,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2000,-67.945029272558,EFFLABS,-12.1712963634455,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2001,-64.6868043551091,EFFLABS,-10.7849827854004,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2002,-61.4526551494375,EFFLABS,-9.62622775577131,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2003,-58.1486097263952,EFFLABS,-8.69625695417788,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2004,-54.8346108042807,EFFLABS,-7.97986442599843,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2005,-51.5059753228673,EFFLABS,-7.45355116015851,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2006,-48.2485951519401,EFFLABS,-7.07299653822098,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2007,-45.0481685151022,EFFLABS,-6.7899701729381,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2008,-41.9077365391281,EFFLABS,-6.56106753003183,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2009,-38.9993500104907,EFFLABS,-6.33930333171655,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2010,-36.2960027265707,EFFLABS,-6.09168739777637,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2011,-33.6398130302701,EFFLABS,-5.79780471475786,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2012,-30.872849792172,EFFLABS,-5.45180386418291,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2013,-28.1297545757308,EFFLABS,-5.06234749135981,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2014,-25.4900535870636,EFFLABS,-4.63645348902588,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2015,-22.947639817313,EFFLABS,-4.17951674209824,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2016,-20.5392989226521,EFFLABS,-3.68511711996362,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2017,-18.1785400438187,EFFLABS,-3.18734485475805,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2018,-15.7816413208959,EFFLABS,-2.7036181037877,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2019,-13.409320138225,EFFLABS,-2.23698740710674,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2020,-11.0614212749649,EFFLABS,-1.7783898475205,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2021,-9.05392989499738,EFFLABS,-1.31550119668447,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2022,-6.70961481545938,EFFLABS,-0.858764380686594,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2023,-4.47266678306839,EFFLABS,-0.559213482706511,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2024,-2.23503637821736,EFFLABS,-0.299550897980438,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2025,0,EFFLABS,0,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2026,2.21313458362253,EFFLABS,0.29955089797955,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2027,4.38181817747072,EFFLABS,0.549985634768113,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2028,6.66906948949659,EFFLABS,0.968444436191263,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2029,9.02956720422701,EFFLABS,1.51965249549626,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2030,11.440357519383,EFFLABS,2.18576128427408,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2031,13.8846351533402,EFFLABS,2.95088624825723,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2032,16.3505150015951,EFFLABS,3.80129839490913,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2033,18.8300375572812,EFFLABS,4.7245525365442,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2034,21.3180758548368,EFFLABS,5.71007432412429,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2035,23.8113617204068,EFFLABS,6.74807364576893,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2036,26.3066170186811,EFFLABS,7.83000899959347,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2037,28.799458651141,EFFLABS,8.9483945205826,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2038,31.290366699676,EFFLABS,10.0962596812815,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2039,33.7795009683905,EFFLABS,11.2673211858887,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2040,36.2660603997277,EFFLABS,12.4557135243451,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2041,38.749758112542,EFFLABS,13.656150787445,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2042,41.2302321932419,EFFLABS,14.8632467329433,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2043,43.7052457464141,EFFLABS,16.0716142498011,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2044,46.1698718196253,EFFLABS,17.2756330579203,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2045,48.6154588608976,EFFLABS,18.4689923772293,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2046,51.0290344544753,EFFLABS,19.6444203368866,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2047,53.3931042263081,EFFLABS,20.7922601155417,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2048,55.6864186165957,EFFLABS,21.8997490961474,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2049,57.8854306634742,EFFLABS,22.9472014437286,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2050,59.9582119039109,EFFLABS,23.9018088901123,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2051,62.4686906072252,EFFLABS,25.3281928220876,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2052,64.9556878811872,EFFLABS,26.7519722506659,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2053,67.4270743335413,EFFLABS,28.1721059298713,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2054,69.890671248077,EFFLABS,29.5878952538809,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2055,72.3538040319632,EFFLABS,30.998610461481,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2056,74.8223189897828,EFFLABS,32.4039097074728,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2057,77.2994517522243,EFFLABS,33.8034714531567,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2058,79.7848718613892,EFFLABS,35.1968587681977,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2059,82.2754999184376,EFFLABS,36.5840594842135,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2060,84.7676104260504,EFFLABS,37.9649332054196,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2061,87.2587451434391,EFFLABS,39.3392847713766,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2062,89.7471819042792,EFFLABS,40.707187098848,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2063,92.2306068520996,EFFLABS,42.0685228753801,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2064,94.7059074311493,EFFLABS,43.4234318243245,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2065,97.1687837190643,EFFLABS,44.7718037146769,potential_output,Trend labour efficiency
ET1,ET slow costs,"Accelerated transition, median damage, slow cost reduction",2066,99.6144563787698,EFFLABS,46.1137783017147,potential_output,Trend labour efficiency
