year,cofog_group_name,exp_gdp_f,0_14,15_34,35_54,55_64,65p
2007,049 Economic affairs not elsewhere classified,0.0747594319090334,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,049 Economic affairs not elsewhere classified,0.0746793534546115,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,049 Economic affairs not elsewhere classified,0.0756834281552796,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,049 Economic affairs not elsewhere classified,0.104912723510096,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,049 Economic affairs not elsewhere classified,0.0905820525220914,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,049 Economic affairs not elsewhere classified,0.0906038033864069,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,049 Economic affairs not elsewhere classified,0.0939748435585513,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,049 Economic affairs not elsewhere classified,0.0848155236565899,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,049 Economic affairs not elsewhere classified,0.0818715329055771,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,049 Economic affairs not elsewhere classified,0.0803093610083104,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,049 Economic affairs not elsewhere classified,0.0767498056271198,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,049 Economic affairs not elsewhere classified,0.0681849920463445,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,049 Economic affairs not elsewhere classified,0.0664202365880364,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,051 Waste management,0.00915610151432673,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,051 Waste management,0.00944460442932497,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,051 Waste management,0.00956387676709608,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,051 Waste management,0.000588224073730904,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,051 Waste management,0.000455928607685516,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,051 Waste management,0.000424771762052352,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,051 Waste management,0.000513689741412278,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,051 Waste management,0.0102275258960505,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,051 Waste management,0.0114526508016072,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,051 Waste management,0.0109451831329114,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,051 Waste management,0.0106843804587552,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,051 Waste management,0.0271239138423913,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,051 Waste management,0.0283473413865934,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,051 Waste management,0.027018785979097,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,051 Waste management,0.0285702413833787,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,051 Waste management,0.0295724828245737,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,051 Waste management,0.0308821586125112,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,051 Waste management,0.0325662202215518,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,051 Waste management,0.0331783013908903,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,051 Waste management,0.0329630758969282,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,051 Waste management,0.0328022248102585,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,052 Waste water management,0.000236286490692303,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,052 Waste water management,0.000220926419399414,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,052 Waste water management,0.000470354595103086,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,052 Waste water management,9.80373456218173e-05,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,052 Waste water management,0,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,052 Waste water management,4.24771762052352e-05,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,052 Waste water management,7.90291909865044e-05,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,052 Waste water management,0.0206370362386499,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,052 Waste water management,0.0202341294045888,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,052 Waste water management,0.0221363254373488,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,052 Waste water management,0.0184024773939207,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,052 Waste water management,0.018110600883413,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,052 Waste water management,0.00696386742739143,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,052 Waste water management,0.00661536194824527,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,052 Waste water management,0.00932664904664014,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,052 Waste water management,0.0224759996776274,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,052 Waste water management,0.0229249308824262,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,052 Waste water management,0.0229866187569241,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,052 Waste water management,0.024741713656111,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,052 Waste water management,0.0234479612050314,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,052 Waste water management,0.0227092325609482,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,053 Pollution abatement,0,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,053 Pollution abatement,0.000386621233948975,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,053 Pollution abatement,0.000156784865034362,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,053 Pollution abatement,0.0022548589493018,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,053 Pollution abatement,0.0057447004568375,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,053 Pollution abatement,0.0102794766416669,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,053 Pollution abatement,0.00936495913190077,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,053 Pollution abatement,0.012374942365328,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,053 Pollution abatement,0.0116863783689869,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,053 Pollution abatement,0.0142656319485137,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,053 Pollution abatement,0.0195256332912023,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,053 Pollution abatement,0.0256963394296339,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,053 Pollution abatement,0.0806669550325341,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,053 Pollution abatement,0.0723328037198247,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,053 Pollution abatement,0.115650448178338,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,053 Pollution abatement,0.128717882417763,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,053 Pollution abatement,0.0505159981391515,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,053 Pollution abatement,0.0586059221242463,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,053 Pollution abatement,0.0734046249542273,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,053 Pollution abatement,0.0794991830455327,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,053 Pollution abatement,0.0785621821511165,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,054 Protection of biodiversity and landscape,0.0412319926258068,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,054 Protection of biodiversity and landscape,0.0382202705560987,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,054 Protection of biodiversity and landscape,0.0419660822075309,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,054 Protection of biodiversity and landscape,0.0456854030597669,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,054 Protection of biodiversity and landscape,0.0556232901376329,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,054 Protection of biodiversity and landscape,0.0438364458438027,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,054 Protection of biodiversity and landscape,0.0531866455339174,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,054 Protection of biodiversity and landscape,0.0456416991944743,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,054 Protection of biodiversity and landscape,0.0445084067595987,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,054 Protection of biodiversity and landscape,0.0436270080494416,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,054 Protection of biodiversity and landscape,0.0492172673962606,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,054 Protection of biodiversity and landscape,0.0515886204453325,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,054 Protection of biodiversity and landscape,0.0482293123317109,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,054 Protection of biodiversity and landscape,0.0570908159343072,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,054 Protection of biodiversity and landscape,0.0561724002074858,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,054 Protection of biodiversity and landscape,0.0541934002379341,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,054 Protection of biodiversity and landscape,0.0546185914730763,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,054 Protection of biodiversity and landscape,0.0556634579330328,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,054 Protection of biodiversity and landscape,0.057225732265835,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,054 Protection of biodiversity and landscape,0.0591696207731397,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,054 Protection of biodiversity and landscape,0.0602733766467271,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,055 RandD Environmental protection,0,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,055 RandD Environmental protection,0,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,055 RandD Environmental protection,0,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,055 RandD Environmental protection,0,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,055 RandD Environmental protection,0,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,055 RandD Environmental protection,0,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,055 RandD Environmental protection,0,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,055 RandD Environmental protection,0,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,055 RandD Environmental protection,0,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,055 RandD Environmental protection,0,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,055 RandD Environmental protection,0,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,055 RandD Environmental protection,0,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,055 RandD Environmental protection,0,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,055 RandD Environmental protection,0,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,055 RandD Environmental protection,0,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,055 RandD Environmental protection,0,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,055 RandD Environmental protection,0,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,055 RandD Environmental protection,0,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,055 RandD Environmental protection,0,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,055 RandD Environmental protection,0,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,055 RandD Environmental protection,0,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,059 Environmental protection not elsewhere classified,0.0955188138623634,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,059 Environmental protection not elsewhere classified,0.0966553084872438,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,059 Environmental protection not elsewhere classified,0.0937050876688704,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,059 Environmental protection not elsewhere classified,0.109801827096435,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,059 Environmental protection not elsewhere classified,0.112112844629868,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,059 Environmental protection not elsewhere classified,0.111502587538742,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,059 Environmental protection not elsewhere classified,0.114750385312404,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,059 Environmental protection not elsewhere classified,0.0886628223586439,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,059 Environmental protection not elsewhere classified,0.117364628477111,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,059 Environmental protection not elsewhere classified,0.113048984212683,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,059 Environmental protection not elsewhere classified,0.109925283587786,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,059 Environmental protection not elsewhere classified,0.113926036469074,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,059 Environmental protection not elsewhere classified,0.121932399936854,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,059 Environmental protection not elsewhere classified,0.147452298370229,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,059 Environmental protection not elsewhere classified,0.112580918112355,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,059 Environmental protection not elsewhere classified,0.094627381383879,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,059 Environmental protection not elsewhere classified,0.0980114055818968,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,059 Environmental protection not elsewhere classified,0.0995791828921226,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,059 Environmental protection not elsewhere classified,0.0936440199688351,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,059 Environmental protection not elsewhere classified,0.102527359778863,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,059 Environmental protection not elsewhere classified,0.099715727936795,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,061 Housing development,0.018725704387365,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,061 Housing development,0.0136422063979138,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,061 Housing development,0.0250333167838198,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,061 Housing development,0.0356365751335306,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,061 Housing development,0.00702130055835694,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,061 Housing development,0.0135926963856753,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,061 Housing development,0.0141857397820775,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,061 Housing development,0.0140491992735782,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,061 Housing development,0.00944927165263798,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,061 Housing development,0.0110681627186744,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,061 Housing development,0.0345010452549562,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,061 Housing development,0.0361092351462175,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,061 Housing development,0.0249301276304013,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,061 Housing development,0.020088406795221,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,061 Housing development,0.0184407921656353,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,061 Housing development,0.016885522600451,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,061 Housing development,0.0179882938487474,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,061 Housing development,0.0175220424018132,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,061 Housing development,0.016052659455453,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,061 Housing development,0.0157519125571737,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,061 Housing development,0.0143995885662153,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,062 Community development,0.0394007723229415,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,062 Community development,0.0391592078385462,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,062 Community development,0.0410253730173247,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,062 Community development,0.0518127371611305,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,062 Community development,0.0644683051267319,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,062 Community development,0.0621016316120538,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,062 Community development,0.0608919916551016,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,062 Community development,0.0632577936204118,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,062 Community development,0.0573634229654843,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,062 Community development,0.0644720478362784,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,062 Community development,0.0635879031076321,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,062 Community development,0.0806999418035234,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,062 Community development,0.068603154953856,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,062 Community development,0.0733990159019595,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,062 Community development,0.0667976965897341,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,062 Community development,0.0716950162305638,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,062 Community development,0.0718630085085296,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,062 Community development,0.0721235583710997,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,062 Community development,0.0661672529323717,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,062 Community development,0.0750414717507995,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,062 Community development,0.0892622716785808,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,063 Water supply,0.0542868212365566,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,063 Water supply,0.0496532127600184,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,063 Water supply,0.0483420000522616,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,063 Water supply,0.0501951209583705,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,063 Water supply,0.0505168897315551,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,063 Water supply,0.0479142547595053,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,063 Water supply,0.0536608206798365,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,063 Water supply,0.0568519411018891,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,063 Water supply,0.061670688135768,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,063 Water supply,0.0558942217293058,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,063 Water supply,0.0596424580325662,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,063 Water supply,0.0768930767028369,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,063 Water supply,0.0531221411189859,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,063 Water supply,0.0480522444812102,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,063 Water supply,0.057400212233879,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,063 Water supply,0.0572282306512584,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,063 Water supply,0.0568953053561885,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,063 Water supply,0.0559068196330579,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,063 Water supply,0.0532914631725588,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,063 Water supply,0.0512536850210575,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,063 Water supply,0.0495922589092051,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,064 Street lighting,0,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,064 Street lighting,0,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,064 Street lighting,0,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,064 Street lighting,0,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,064 Street lighting,0,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
2004,064 Street lighting,0,0.19938190077602,0.281016962961707,0.286762339834971,0.104464106808894,0.128374689618407
2005,064 Street lighting,0,0.197423888493166,0.279887726742597,0.28609984792468,0.107139203732754,0.129449333106803
2006,064 Street lighting,0,0.195706501101219,0.278561364778564,0.28609108244569,0.10937512682775,0.130265924846777
2007,064 Street lighting,0,0.194302594890574,0.278090508844457,0.285333822555451,0.110879773024496,0.131393300685023
2008,064 Street lighting,0,0.192990615787447,0.27917880575169,0.283521275319601,0.112296468210402,0.13201283493086
2009,064 Street lighting,0,0.191688480356937,0.281098909336232,0.281253577124805,0.112701968817222,0.133257064364804
2010,064 Street lighting,0,0.190574874896456,0.280983353569281,0.279280356757861,0.113599101296992,0.13556231347941
2011,064 Street lighting,0,0.189507987994999,0.280190074997234,0.27739692669981,0.114681747879949,0.138223262428008
2012,064 Street lighting,0,0.189324152741344,0.280544298900322,0.274858012186,0.113902522118824,0.141371014053511
2013,064 Street lighting,0,0.189290106432734,0.2808961762536,0.272005487344004,0.113811367966687,0.143996862002975
2014,064 Street lighting,0,0.189120011232047,0.280847000594573,0.269220162511971,0.114186737716632,0.146626087944778
2015,064 Street lighting,0,0.188928365159633,0.280670700510308,0.26662438415863,0.114536344167019,0.14924020600441
2016,064 Street lighting,0,0.189021312842879,0.280171760405676,0.264051447099524,0.114952531544187,0.151802948107733
2017,064 Street lighting,0,0.188504804781018,0.279484859421871,0.26247180654594,0.115497767050788,0.154040762200383
2018,064 Street lighting,0,0.187707630149879,0.278314913862606,0.26152728141495,0.115894367634225,0.156555806938341
2019,064 Street lighting,9.4858949711563e-05,0.186748233439614,0.276834385994994,0.260874892134645,0.11634830253028,0.159194185900468
1999,069 Housing and community amenities not elsewhere classified,0.0949280976356326,0.208909039337317,0.289204000113968,0.289129952673426,0.0893467686823872,0.123410239192901
2000,069 Housing and community amenities not elsewhere classified,0.0938384966399013,0.207230176655367,0.286474892113545,0.290077641251404,0.0919708975898745,0.12424639238981
2001,069 Housing and community amenities not elsewhere classified,0.09009903577308,0.205462746218476,0.284389573669651,0.290299029800774,0.0943437202994744,0.125504930011625
2002,069 Housing and community amenities not elsewhere classified,0.0858316960919011,0.203363082521296,0.283253578699588,0.288566217034851,0.0983414900378093,0.126475631706455
2003,069 Housing and community amenities not elsewhere classified,0.0841644209787462,0.201294150416387,0.282374842278968,0.287303765574279,0.10168276165338,0.127344480076987
