year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label,anchor_type
2056,45.0868628802517,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2057,45.1317967278333,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2058,45.1748720994514,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2059,45.216119576362,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2060,45.255568991155,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2061,45.2932494519922,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2062,45.3291893658749,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2063,45.3634164609854,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2064,45.3959578081428,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2065,45.4268398414194,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2066,45.4560883779574,central_gdp,GDP PC model: 1.03% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth,Latest actual anchor
2025,36.4354044063882,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2026,37.066707712323,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
2027,38.0015018429092,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth,Latest actual anchor
