year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2031,42.16244715969,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2032,43.0460183608292,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2033,43.864786627145,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2034,44.6336341926894,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2035,45.3542713955945,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2036,46.0845301068253,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2037,46.4198897003993,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2038,46.7525734538092,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2039,47.0826340706134,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2040,47.4101227124627,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2041,47.7350890586681,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2042,48.0575813629159,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2043,48.3776465073005,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2044,48.6953300538194,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2045,49.010676293474,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2046,49.3237282931081,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2047,49.6345279401087,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2048,49.9431159850865,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2049,50.2495320826409,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2050,50.5538148303149,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
