year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2046,48.6104101887087,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2047,48.9040382340033,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2048,49.195444134725,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2049,49.484667734504,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2050,49.7717478148751,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2051,50.0567221326942,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2052,50.3396274559242,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2053,50.6204995978662,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2054,50.8993734499285,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2055,51.1762830129995,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2056,51.4512614274932,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2057,51.7243410021467,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2058,51.9955532416136,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2059,52.2649288729286,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2060,52.5324978708915,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2061,52.7982894824206,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2062,53.0623322499309,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2063,53.3246540337837,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2064,53.5852820338425,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2065,53.8442428101889,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2066,54.1015623030335,pressure_gdp,GDP PC model: 0.10% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2019,34.0792684143503,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2020,33.8169203699233,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2021,32.8038955396154,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2022,31.2279544587353,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2023,30.7946864682916,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2024,31.5528791083626,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2025,31.851078519628,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2026,31.8106567968234,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2027,31.7303662169343,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2028,31.6553090440621,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
2029,31.5886323330491,no_income,Model excluding GDP PC,FY2018-19 actual; deterministic structural changes thereafter,no_income,no_income,Model excluding GDP PC
