"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0536585365853661,0.08,"50% discount; nominal losses recognised",651944.328690054
0.0536585365853661,0.08,"Real gains taxed; nominal losses recognised",517224.249192037
0.0536585365853661,0.08,"Real gains taxed; full loss offset",517224.249192037
0.0546341463414635,0.081,"50% discount; nominal losses recognised",667501.325385403
0.0546341463414635,0.081,"Real gains taxed; nominal losses recognised",528264.698459704
0.0546341463414635,0.081,"Real gains taxed; full loss offset",528264.698459704
0.0556097560975612,0.082,"50% discount; nominal losses recognised",683188.384401181
0.0556097560975612,0.082,"Real gains taxed; nominal losses recognised",539397.450019289
0.0556097560975612,0.082,"Real gains taxed; full loss offset",539397.450019289
0.0565853658536586,0.083,"50% discount; nominal losses recognised",699006.471391982
0.0565853658536586,0.083,"Real gains taxed; nominal losses recognised",550623.189174051
0.0565853658536586,0.083,"Real gains taxed; full loss offset",550623.189174051
0.0575609756097564,0.084,"50% discount; nominal losses recognised",714956.558279964
0.0575609756097564,0.084,"Real gains taxed; nominal losses recognised",561942.605675199
0.0575609756097564,0.084,"Real gains taxed; full loss offset",561942.605675199
0.0585365853658537,0.085,"50% discount; nominal losses recognised",731039.623289654
0.0585365853658537,0.085,"Real gains taxed; nominal losses recognised",573356.393746592
0.0585365853658537,0.085,"Real gains taxed; full loss offset",573356.393746592
0.0595121951219515,0.086,"50% discount; nominal losses recognised",747256.650982973
0.0595121951219515,0.086,"Real gains taxed; nominal losses recognised",584865.252109593
0.0595121951219515,0.086,"Real gains taxed; full loss offset",584865.252109593
0.0604878048780488,0.087,"50% discount; nominal losses recognised",763608.632294367
0.0604878048780488,0.087,"Real gains taxed; nominal losses recognised",596469.884008001
0.0604878048780488,0.087,"Real gains taxed; full loss offset",596469.884008001
0.0614634146341466,0.088,"50% discount; nominal losses recognised",780096.564566157
0.0614634146341466,0.088,"Real gains taxed; nominal losses recognised",608170.997233143
0.0614634146341466,0.088,"Real gains taxed; full loss offset",608170.997233143
0.062439024390244,0.089,"50% discount; nominal losses recognised",796721.451583994
0.062439024390244,0.089,"Real gains taxed; nominal losses recognised",619969.304149027
0.062439024390244,0.089,"Real gains taxed; full loss offset",619969.304149027
0.0634146341463417,0.09,"50% discount; nominal losses recognised",813484.303612536
0.0634146341463417,0.09,"Real gains taxed; nominal losses recognised",631865.521717669
0.0634146341463417,0.09,"Real gains taxed; full loss offset",631865.521717669
0.0643902439024391,0.091,"50% discount; nominal losses recognised",830386.137431228
0.0643902439024391,0.091,"Real gains taxed; nominal losses recognised",643860.371524483
0.0643902439024391,0.091,"Real gains taxed; full loss offset",643860.371524483
0.0653658536585369,0.092,"50% discount; nominal losses recognised",847427.976370312
0.0653658536585369,0.092,"Real gains taxed; nominal losses recognised",655954.579803834
0.0653658536585369,0.092,"Real gains taxed; full loss offset",655954.579803834
0.0663414634146342,0.093,"50% discount; nominal losses recognised",864610.850346939
0.0663414634146342,0.093,"Real gains taxed; nominal losses recognised",668148.877464666
0.0663414634146342,0.093,"Real gains taxed; full loss offset",668148.877464666
0.067317073170732,0.094,"50% discount; nominal losses recognised",881935.795901505
0.067317073170732,0.094,"Real gains taxed; nominal losses recognised",680444.000116292
0.067317073170732,0.094,"Real gains taxed; full loss offset",680444.000116292
0.0682926829268293,0.095,"50% discount; nominal losses recognised",899403.856234094
0.0682926829268293,0.095,"Real gains taxed; nominal losses recognised",692840.688094259
0.0682926829268293,0.095,"Real gains taxed; full loss offset",692840.688094259
0.0692682926829271,0.096,"50% discount; nominal losses recognised",917016.081241156
0.0692682926829271,0.096,"Real gains taxed; nominal losses recognised",705339.686486368
0.0692682926829271,0.096,"Real gains taxed; full loss offset",705339.686486368
0.0702439024390245,0.097,"50% discount; nominal losses recognised",934773.527552281
0.0702439024390245,0.097,"Real gains taxed; nominal losses recognised",717941.745158779
0.0702439024390245,0.097,"Real gains taxed; full loss offset",717941.745158779
0.0712195121951222,0.098,"50% discount; nominal losses recognised",952677.258567212
0.0712195121951222,0.098,"Real gains taxed; nominal losses recognised",730647.618782279
0.0712195121951222,0.098,"Real gains taxed; full loss offset",730647.618782279
0.0721951219512196,0.099,"50% discount; nominal losses recognised",970728.344492959
0.0721951219512196,0.099,"Real gains taxed; nominal losses recognised",743458.066858615
0.0721951219512196,0.099,"Real gains taxed; full loss offset",743458.066858615
0.0731707317073174,0.1,"50% discount; nominal losses recognised",988927.862381145
0.0731707317073174,0.1,"Real gains taxed; nominal losses recognised",756373.853747005
0.0731707317073174,0.1,"Real gains taxed; full loss offset",756373.853747005
