"annual_real_return","nominal_return","treatment","after_tax_real_gain"
0.0400000000000003,0.066,"Real gains taxed; full loss offset",430327.300593824
0.0409756097560976,0.067,"50% discount; nominal losses recognised",495700.484478757
0.0409756097560976,0.067,"Real gains taxed; nominal losses recognised",442822.607383232
0.0409756097560976,0.067,"Real gains taxed; full loss offset",442822.607383232
0.0419512195121954,0.068,"50% discount; nominal losses recognised",511001.879332949
0.0419512195121954,0.068,"Real gains taxed; nominal losses recognised",455423.756086684
0.0419512195121954,0.068,"Real gains taxed; full loss offset",455423.756086684
0.0429268292682927,0.069,"50% discount; nominal losses recognised",526432.76329345
0.0429268292682927,0.069,"Real gains taxed; nominal losses recognised",468131.542877685
0.0429268292682927,0.069,"Real gains taxed; full loss offset",468131.542877685
0.0439024390243905,0.07,"50% discount; nominal losses recognised",541994.109499775
0.0439024390243905,0.07,"Real gains taxed; nominal losses recognised",480946.769165247
0.0439024390243905,0.07,"Real gains taxed; full loss offset",480946.769165247
0.0448780487804878,0.071,"50% discount; nominal losses recognised",557686.897484615
0.0448780487804878,0.071,"Real gains taxed; nominal losses recognised",493870.24162335
0.0448780487804878,0.071,"Real gains taxed; full loss offset",493870.24162335
0.0458536585365856,0.072,"50% discount; nominal losses recognised",573512.113209831
0.0458536585365856,0.072,"Real gains taxed; nominal losses recognised",506902.772220587
0.0458536585365856,0.072,"Real gains taxed; full loss offset",506902.772220587
0.046829268292683,0.073,"50% discount; nominal losses recognised",589470.749102565
0.046829268292683,0.073,"Real gains taxed; nominal losses recognised",520045.178249897
0.046829268292683,0.073,"Real gains taxed; full loss offset",520045.178249897
0.0478048780487808,0.074,"50% discount; nominal losses recognised",605563.804091567
0.0478048780487808,0.074,"Real gains taxed; nominal losses recognised",533298.282358488
0.0478048780487808,0.074,"Real gains taxed; full loss offset",533298.282358487
0.0487804878048781,0.075,"50% discount; nominal losses recognised",621792.283643648
0.0487804878048781,0.075,"Real gains taxed; nominal losses recognised",546662.912577848
0.0487804878048781,0.075,"Real gains taxed; full loss offset",546662.912577848
0.0497560975609759,0.076,"50% discount; nominal losses recognised",638157.199800347
0.0497560975609759,0.076,"Real gains taxed; nominal losses recognised",560139.902353953
0.0497560975609759,0.076,"Real gains taxed; full loss offset",560139.902353953
0.0507317073170732,0.077,"50% discount; nominal losses recognised",654659.571214721
0.0507317073170732,0.077,"Real gains taxed; nominal losses recognised",573730.090577556
