percentile,fy,percentile_label,fy_sort,base_etr,scenario,etr,etr_change_pp
0.112,FY2034_35,11.200000000000001,2034,0,No policy change,0.00164227633094078,0.164227633094078
0.112,FY2034_35,11.200000000000001,2034,0,Indexed brackets,0,0
0.113,FY2034_35,11.3,2034,0,Baseline,0,0
0.113,FY2034_35,11.3,2034,0,High inflation,0,0
0.113,FY2034_35,11.3,2034,0,No policy change,0.00312175408236793,0.312175408236793
0.113,FY2034_35,11.3,2034,0,Indexed brackets,0,0
0.114,FY2034_35,11.4,2034,0,Baseline,0,0
0.114,FY2034_35,11.4,2034,0,High inflation,0,0
0.114,FY2034_35,11.4,2034,0,No policy change,0.00436506343949602,0.436506343949602
0.114,FY2034_35,11.4,2034,0,Indexed brackets,0,0
0.115,FY2034_35,11.5,2034,0,Baseline,0,0
0.115,FY2034_35,11.5,2034,0,High inflation,0,0
0.115,FY2034_35,11.5,2034,0,No policy change,0.00568136851029942,0.568136851029942
0.115,FY2034_35,11.5,2034,0,Indexed brackets,0,0
0.116,FY2034_35,11.600000000000001,2034,0,Baseline,0,0
0.116,FY2034_35,11.600000000000001,2034,0,High inflation,0,0
0.116,FY2034_35,11.600000000000001,2034,0,No policy change,0.00689470958378966,0.689470958378966
0.116,FY2034_35,11.600000000000001,2034,0,Indexed brackets,0,0
0.117,FY2034_35,11.700000000000001,2034,0,Baseline,0,0
0.117,FY2034_35,11.700000000000001,2034,0,High inflation,0,0
0.117,FY2034_35,11.700000000000001,2034,0,No policy change,0.00818864187307759,0.8188641873077589
0.117,FY2034_35,11.700000000000001,2034,0,Indexed brackets,0,0
0.118,FY2034_35,11.799999999999999,2034,0,Baseline,0,0
0.118,FY2034_35,11.799999999999999,2034,0,High inflation,4.4303880753578e-4,0.044303880753577995
0.118,FY2034_35,11.799999999999999,2034,0,No policy change,0.00951954214888347,0.9519542148883471
0.118,FY2034_35,11.799999999999999,2034,0,Indexed brackets,0,0
0.119,FY2034_35,11.899999999999999,2034,0,Baseline,0,0
0.119,FY2034_35,11.899999999999999,2034,0,High inflation,0.00161133071010646,0.161133071010646
0.119,FY2034_35,11.899999999999999,2034,0,No policy change,0.0107792793837759,1.07792793837759
0.119,FY2034_35,11.899999999999999,2034,0,Indexed brackets,0,0
0.12,FY2034_35,12,2034,0,Baseline,0,0
0.12,FY2034_35,12,2034,0,High inflation,0.00274269365761277,0.274269365761277
0.12,FY2034_35,12,2034,0,No policy change,0.0119991971355085,1.19991971355085
0.12,FY2034_35,12,2034,0,Indexed brackets,0,0
0.121,FY2034_35,12.1,2034,0,Baseline,0,0
0.121,FY2034_35,12.1,2034,0,High inflation,0.0037348522349403,0.37348522349403
0.121,FY2034_35,12.1,2034,0,No policy change,0.0130690146186454,1.30690146186454
0.121,FY2034_35,12.1,2034,0,Indexed brackets,0,0
0.122,FY2034_35,12.2,2034,0,Baseline,0,0
0.122,FY2034_35,12.2,2034,0,High inflation,0.00478937678351853,0.478937678351853
0.122,FY2034_35,12.2,2034,0,No policy change,0.0142060796244279,1.42060796244279
0.122,FY2034_35,12.2,2034,0,Indexed brackets,0,0
0.123,FY2034_35,12.3,2034,0,Baseline,0,0
0.123,FY2034_35,12.3,2034,0,High inflation,0.0058193278344932,0.58193278344932
0.123,FY2034_35,12.3,2034,0,No policy change,0.0153166476992168,1.53166476992168
0.123,FY2034_35,12.3,2034,0,Indexed brackets,0,0
0.124,FY2034_35,12.4,2034,0,Baseline,9.595527741103e-4,0.09595527741103
0.124,FY2034_35,12.4,2034,0,High inflation,0.00685020784369535,0.6850207843695351
0.124,FY2034_35,12.4,2034,0,No policy change,0.0164282174442786,1.6428217444278599
0.124,FY2034_35,12.4,2034,0,Indexed brackets,0,0
0.125,FY2034_35,12.5,2034,0,Baseline,0.00194322865420737,0.194322865420737
0.125,FY2034_35,12.5,2034,0,High inflation,0.00779220883403528,0.779220883403528
0.125,FY2034_35,12.5,2034,0,No policy change,0.017443951371926,1.7443951371925999
0.125,FY2034_35,12.5,2034,0,Indexed brackets,0,0
0.126,FY2034_35,12.6,2034,0,Baseline,0.00295494239842079,0.295494239842079
0.126,FY2034_35,12.6,2034,0,High inflation,0.00876105982273241,0.876105982273241
0.126,FY2034_35,12.6,2034,0,No policy change,0.018488636919124,1.8488636919123997
0.126,FY2034_35,12.6,2034,0,Indexed brackets,0,0
0.127,FY2034_35,12.7,2034,0,Baseline,0.00384462940020268,0.384462940020268
0.127,FY2034_35,12.7,2034,0,High inflation,0.0096130539131927591,0.961305391319276
0.127,FY2034_35,12.7,2034,0,No policy change,0.0194073188660755,1.94073188660755
0.127,FY2034_35,12.7,2034,0,Indexed brackets,0,0
0.128,FY2034_35,12.8,2034,0,Baseline,0.00483690789460583,0.483690789460583
0.128,FY2034_35,12.8,2034,0,High inflation,0.0105632930553059,1.05632930553059
0.128,FY2034_35,12.8,2034,0,No policy change,0.0204319357676719,2.04319357676719
0.128,FY2034_35,12.8,2034,0,Indexed brackets,0,0
0.129,FY2034_35,12.9,2034,0,Baseline,0.00576666956419075,0.576666956419075
0.129,FY2034_35,12.9,2034,0,High inflation,0.0114536639907431,1.14536639907431
0.129,FY2034_35,12.9,2034,0,No policy change,0.0213919984179122,2.13919984179122
0.129,FY2034_35,12.9,2034,0,Indexed brackets,0,0
0.13,FY2034_35,13,2034,0,Baseline,0.00666788555487735,0.666788555487735
0.13,FY2034_35,13,2034,0,High inflation,0.0123166986273687,1.23166986273687
0.13,FY2034_35,13,2034,0,No policy change,0.02232258508411,2.232258508411
0.13,FY2034_35,13,2034,0,Indexed brackets,0,0
0.131,FY2034_35,13.100000000000001,2034,0,Baseline,0.00750234290453685,0.7502342904536851
0.131,FY2034_35,13.100000000000001,2034,0,High inflation,0.0131158029519539,1.31158029519539
0.131,FY2034_35,13.100000000000001,2034,0,No policy change,0.0231842374417345,2.31842374417345
0.131,FY2034_35,13.100000000000001,2034,0,Indexed brackets,0,0
0.132,FY2034_35,13.200000000000001,2034,0,Baseline,0.00832642033527787,0.8326420335277871
0.132,FY2034_35,13.200000000000001,2034,0,High inflation,0.0139049671183033,1.39049671183033
0.132,FY2034_35,13.200000000000001,2034,0,No policy change,0.0240351715983487,2.40351715983487
0.132,FY2034_35,13.200000000000001,2034,0,Indexed brackets,0,0
0.133,FY2034_35,13.3,2034,0,Baseline,0.00920895103008163,0.920895103008163
0.133,FY2034_35,13.3,2034,0,High inflation,0.0147501080893602,1.4750108089360199
0.133,FY2034_35,13.3,2034,0,No policy change,0.0249464640139093,2.4946464013909297
0.133,FY2034_35,13.3,2034,0,Indexed brackets,0,0
0.134,FY2034_35,13.4,2034,0,Baseline,0.0100872514631319,1.0087251463131899
0.134,FY2034_35,13.4,2034,0,High inflation,0.0155911980199863,1.5591198019986299
0.134,FY2034_35,13.4,2034,0,No policy change,0.0258533883032683,2.58533883032683
0.134,FY2034_35,13.4,2034,0,Indexed brackets,0,0
0.135,FY2034_35,13.5,2034,0,Baseline,0.0109167202631085,1.09167202631085
0.135,FY2034_35,13.5,2034,0,High inflation,0.0163855251422055,1.63855251422055
0.135,FY2034_35,13.5,2034,0,No policy change,0.0267098895341189,2.67098895341189
0.135,FY2034_35,13.5,2034,0,Indexed brackets,0,0
0.136,FY2034_35,13.600000000000001,2034,0,Baseline,0.0117576536815898,1.17576536815898
0.136,FY2034_35,13.600000000000001,2034,0,High inflation,0.0171908311673377,1.71908311673377
0.136,FY2034_35,13.600000000000001,2034,0,No policy change,0.0275782290159813,2.75782290159813
0.136,FY2034_35,13.600000000000001,2034,0,Indexed brackets,0,0
0.137,FY2034_35,13.700000000000001,2034,0,Baseline,0.0125225620185265,1.2522562018526502
0.137,FY2034_35,13.700000000000001,2034,0,High inflation,0.0179233330264283,1.79233330264283
0.137,FY2034_35,13.700000000000001,2034,0,No policy change,0.0283680657549793,2.83680657549793
0.137,FY2034_35,13.700000000000001,2034,0,Indexed brackets,0,0
0.138,FY2034_35,13.8,2034,0,Baseline,0.0133570644342066,1.33570644342066
0.138,FY2034_35,13.8,2034,0,High inflation,0.0187224805077451,1.8722480507745098
0.138,FY2034_35,13.8,2034,0,No policy change,0.0292297646473283,2.9229764647328302
0.138,FY2034_35,13.8,2034,0,Indexed brackets,0,0
0.139,FY2034_35,13.900000000000002,2034,0,Baseline,0.014215973419323,1.4215973419323
0.139,FY2034_35,13.900000000000002,2034,0,High inflation,0.0195450005379319,1.95450005379319
0.139,FY2034_35,13.900000000000002,2034,0,No policy change,0.0301166655204673,3.01166655204673
0.139,FY2034_35,13.900000000000002,2034,0,Indexed brackets,0,0
0.14,FY2034_35,14.000000000000002,2034,0,Baseline,0.0150006781491424,1.50006781491424
0.14,FY2034_35,14.000000000000002,2034,0,High inflation,0.0202964600863163,2.02964600863163
0.14,FY2034_35,14.000000000000002,2034,0,No policy change,0.0309269438178109,3.09269438178109
0.14,FY2034_35,14.000000000000002,2034,0,Indexed brackets,0,0
0.141,FY2034_35,14.099999999999998,2034,0,Baseline,0.0157962797085533,1.57962797085533
0.141,FY2034_35,14.099999999999998,2034,0,High inflation,0.0210583548039209,2.10583548039209
0.141,FY2034_35,14.099999999999998,2034,0,No policy change,0.031748474072983,3.1748474072983
0.141,FY2034_35,14.099999999999998,2034,0,Indexed brackets,0,0
0.142,FY2034_35,14.2,2034,0,Baseline,0.0165410783833493,1.6541078383349301
0.142,FY2034_35,14.2,2034,0,High inflation,0.0217715989765772,2.1771598976577202
0.142,FY2034_35,14.2,2034,0,No policy change,0.0325175457749165,3.25175457749165
0.142,FY2034_35,14.2,2034,0,Indexed brackets,0,0
0.143,FY2034_35,14.299999999999999,2034,0,Baseline,0.0172904189509045,1.72904189509045
0.143,FY2034_35,14.299999999999999,2034,0,High inflation,0.0224891926179595,2.24891926179595
0.143,FY2034_35,14.299999999999999,2034,0,No policy change,0.0332913073901278,3.3291307390127796
0.143,FY2034_35,14.299999999999999,2034,0,Indexed brackets,0,0
0.144,FY2034_35,14.399999999999999,2034,0,Baseline,0.0180373468355511,1.80373468355511
0.144,FY2034_35,14.399999999999999,2034,0,High inflation,0.0232044757933285,2.32044757933285
0.144,FY2034_35,14.399999999999999,2034,0,No policy change,0.0340625776929705,3.4062577692970497
0.144,FY2034_35,14.399999999999999,2034,0,Indexed brackets,0,0
0.145,FY2034_35,14.499999999999998,2034,0,Baseline,0.018716272051783,1.8716272051783
0.145,FY2034_35,14.499999999999998,2034,0,High inflation,0.0238546373343373,2.38546373343373
0.145,FY2034_35,14.499999999999998,2034,0,No policy change,0.0347636291169354,3.47636291169354
0.145,FY2034_35,14.499999999999998,2034,0,Indexed brackets,0,0
0.146,FY2034_35,14.6,2034,0,Baseline,0.019413604609035,1.9413604609035
0.146,FY2034_35,14.6,2034,0,High inflation,0.0245224263620228,2.4522426362022802
0.146,FY2034_35,14.6,2034,0,No policy change,0.0354836877781116,3.5483687778111603
0.146,FY2034_35,14.6,2034,0,Indexed brackets,0,0
0.147,FY2034_35,14.7,2034,0,Baseline,0.0201029642450254,2.01029642450254
0.147,FY2034_35,14.7,2034,0,High inflation,0.0251825802530984,2.51825802530984
0.147,FY2034_35,14.7,2034,0,No policy change,0.036195513680112,3.6195513680112
0.147,FY2034_35,14.7,2034,0,Indexed brackets,0,0
0.148,FY2034_35,14.799999999999999,2034,0,Baseline,0.0207528126773017,2.07528126773017
0.148,FY2034_35,14.799999999999999,2034,0,High inflation,0.025804896891293,2.5804896891293
0.148,FY2034_35,14.799999999999999,2034,0,No policy change,0.036866540706236,3.6866540706236
0.148,FY2034_35,14.799999999999999,2034,0,Indexed brackets,0,0
0.149,FY2034_35,14.899999999999999,2034,0,Baseline,0.0213893859288658,2.1389385928865803
0.149,FY2034_35,14.899999999999999,2034,0,High inflation,0.0264145007715245,2.64145007715245
0.149,FY2034_35,14.899999999999999,2034,0,No policy change,0.0375238599128254,3.75238599128254
0.149,FY2034_35,14.899999999999999,2034,0,Indexed brackets,0,0
0.15,FY2034_35,15,2034,0,Baseline,0.0220811928839336,2.20811928839336
0.15,FY2034_35,15,2034,0,High inflation,0.0270769982973697,2.70769982973697
0.15,FY2034_35,15,2034,0,No policy change,0.0382382128921579,3.8238212892157897
0.15,FY2034_35,15,2034,0,Indexed brackets,7.0680785248333e-4,0.070680785248333
0.151,FY2034_35,15.1,2034,0,Baseline,0.0227343461239557,2.2734346123955698
0.151,FY2034_35,15.1,2034,0,High inflation,0.0277024797302212,2.77024797302212
0.151,FY2034_35,15.1,2034,0,No policy change,0.0389126524298822,3.89126524298822
0.151,FY2034_35,15.1,2034,0,Indexed brackets,0.00147835398655017,0.14783539865501702
0.152,FY2034_35,15.2,2034,0,Baseline,0.0233924230591915,2.33924230591915
0.152,FY2034_35,15.2,2034,0,High inflation,0.0283326762586253,2.83326762586253
0.152,FY2034_35,15.2,2034,0,No policy change,0.0395921761263007,3.95921761263007
0.152,FY2034_35,15.2,2034,0,Indexed brackets,0.00225571630244794,0.225571630244794
0.153,FY2034_35,15.299999999999999,2034,0,Baseline,0.0240131890517956,2.40131890517956
0.153,FY2034_35,15.299999999999999,2034,0,High inflation,0.0289271425779018,2.89271425779018
0.153,FY2034_35,15.299999999999999,2034,0,No policy change,0.0402331729145471,4.023317291454711
0.153,FY2034_35,15.299999999999999,2034,0,Indexed brackets,0.00298900456070966,0.298900456070966
0.154,FY2034_35,15.4,2034,0,Baseline,0.0246451722922865,2.46451722922865
0.154,FY2034_35,15.4,2034,0,High inflation,0.0295323509096969,2.95323509096969
0.154,FY2034_35,15.4,2034,0,No policy change,0.0408857525213661,4.08857525213661
0.154,FY2034_35,15.4,2034,0,Indexed brackets,0.00373554334535883,0.373554334535883
0.155,FY2034_35,15.5,2034,0,Baseline,0.0252351018601893,2.52351018601893
0.155,FY2034_35,15.5,2034,0,High inflation,0.0300972872352073,3.00972872352073
0.155,FY2034_35,15.5,2034,0,No policy change,0.0414949079242435,4.14949079242435
0.155,FY2034_35,15.5,2034,0,Indexed brackets,0.00443240565820859,0.44324056582085897
0.156,FY2034_35,15.6,2034,0,Baseline,0.0258015969555819,2.5801596955581902
0.156,FY2034_35,15.6,2034,0,High inflation,0.0306397819244437,3.06397819244437
0.156,FY2034_35,15.6,2034,0,No policy change,0.0420798651239457,4.20798651239457
0.156,FY2034_35,15.6,2034,0,Indexed brackets,0.00510158568218465,0.5101585682184651
0.157,FY2034_35,15.7,2034,0,Baseline,0.0263395047495006,2.63395047495006
0.157,FY2034_35,15.7,2034,0,High inflation,0.0311549004556951,3.11549004556951
0.157,FY2034_35,15.7,2034,0,No policy change,0.0426353033605478,4.26353033605478
0.157,FY2034_35,15.7,2034,0,Indexed brackets,0.00573699656810223,0.573699656810223
0.158,FY2034_35,15.8,2034,0,Baseline,0.0269293687597189,2.69293687597189
0.158,FY2034_35,15.8,2034,0,High inflation,0.0317197740009696,3.17197740009696
0.158,FY2034_35,15.8,2034,0,No policy change,0.0432443910692123,4.32443910692123
0.158,FY2034_35,15.8,2034,0,Indexed brackets,0.00643378144004689,0.643378144004689
0.159,FY2034_35,15.9,2034,0,Baseline,0.0274115583872236,2.74115583872236
0.159,FY2034_35,15.9,2034,0,High inflation,0.0321815349486877,3.2181534948687704
0.159,FY2034_35,15.9,2034,0,No policy change,0.0437422952814899,4.37422952814899
0.159,FY2034_35,15.9,2034,0,Indexed brackets,0.00700337448528048,0.7003374485280479
0.16,FY2034_35,16,2034,0,Baseline,0.0279400370405543,2.79400370405543
0.16,FY2034_35,16,2034,0,High inflation,0.0326876238188976,3.26876238188976
0.16,FY2034_35,16,2034,0,No policy change,0.0442879970813271,4.42879970813271
0.16,FY2034_35,16,2034,0,Indexed brackets,0.00762764707083843,0.762764707083843
0.161,FY2034_35,16.1,2034,2.5039114771338e-4,Baseline,0.028441398974654,2.819100782694062
0.161,FY2034_35,16.1,2034,2.5039114771338e-4,High inflation,0.0331677448099644,3.2917353662251023
0.161,FY2034_35,16.1,2034,2.5039114771338e-4,No policy change,0.0448056984266582,4.455530727894482
0.161,FY2034_35,16.1,2034,2.5039114771338e-4,Indexed brackets,0.00821988766358176,0.7969496515868378
0.162,FY2034_35,16.2,2034,0.00107991040637963,Baseline,0.0290206805684259,2.7940770162046267
0.162,FY2034_35,16.2,2034,0.00107991040637963,High inflation,0.0337224842785838,3.2642573872204173
0.162,FY2034_35,16.2,2034,0.00107991040637963,No policy change,0.0454038588373798,4.432394843100018
0.162,FY2034_35,16.2,2034,0.00107991040637963,Indexed brackets,0.00890417191239853,0.7824261506018901
0.163,FY2034_35,16.3,2034,0.00179967844864876,Baseline,0.0295233191441018,2.772364069545304
0.163,FY2034_35,16.3,2034,0.00179967844864876,High inflation,0.0342038278244101,3.240414937576134
0.163,FY2034_35,16.3,2034,0.00179967844864876,No policy change,0.0459228784301017,4.412319998145294
0.163,FY2034_35,16.3,2034,0.00179967844864876,Indexed brackets,0.00949792055533946,0.76982421066907
0.164,FY2034_35,16.400000000000002,2034,0.00252839066631069,Baseline,0.0300322037425462,2.750381307623551
0.164,FY2034_35,16.400000000000002,2034,0.00252839066631069,High inflation,0.0346911527709729,3.2162762104662206
0.164,FY2034_35,16.400000000000002,2034,0.00252839066631069,No policy change,0.0464483476037956,4.39199569374849
0.164,FY2034_35,16.400000000000002,2034,0.00252839066631069,Indexed brackets,0.0100990473974916,0.757065673118091
0.165,FY2034_35,16.5,2034,0.0032733548735565,Baseline,0.030552437659683,2.72790827861265
0.165,FY2034_35,16.5,2034,0.0032733548735565,High inflation,0.035189346205484,3.1915991331927502
0.165,FY2034_35,16.5,2034,0.0032733548735565,No policy change,0.0469855359710621,4.3712181097505605
0.165,FY2034_35,16.5,2034,0.0032733548735565,Indexed brackets,0.0107135807764637,0.7440225902907198
0.166,FY2034_35,16.6,2034,0.00398101026010596,Baseline,0.0310466175546993,2.706560729459334
0.166,FY2034_35,16.6,2034,0.00398101026010596,High inflation,0.0356625894352208,3.168157917511484
0.166,FY2034_35,16.6,2034,0.00398101026010596,No policy change,0.0474958212142864,4.351481095418045
0.166,FY2034_35,16.6,2034,0.00398101026010596,Indexed brackets,0.0112973374880133,0.7316327227907339
0.167,FY2034_35,16.7,2034,0.00473483443626626,Baseline,0.0315730386903484,2.6838204254082143
0.167,FY2034_35,16.7,2034,0.00473483443626626,High inflation,0.0361667079575418,3.1431873521275544
0.167,FY2034_35,16.7,2034,0.00473483443626626,No policy change,0.0480393984418349,4.330456400556864
0.167,FY2034_35,16.7,2034,0.00473483443626626,Indexed brackets,0.0119191796028705,0.718434516660424
0.168,FY2034_35,16.8,2034,0.00547397905017323,Baseline,0.0320892085869466,2.6615229536773373
0.168,FY2034_35,16.8,2034,0.00547397905017323,High inflation,0.0366610095497809,3.118703049960767
0.168,FY2034_35,16.8,2034,0.00547397905017323,No policy change,0.0485723903419242,4.309841129175097
0.168,FY2034_35,16.8,2034,0.00547397905017323,Indexed brackets,0.0125289123023952,0.7054933252221971
0.169,FY2034_35,16.900000000000002,2034,0.00622083879635367,Baseline,0.0326107662235795,2.638992742722583
0.169,FY2034_35,16.900000000000002,2034,0.00622083879635367,High inflation,0.0371604706224455,3.093963182609183
0.169,FY2034_35,16.900000000000002,2034,0.00622083879635367,No policy change,0.0491109455687733,4.289010677241963
0.169,FY2034_35,16.900000000000002,2034,0.00622083879635367,Indexed brackets,0.0131450093429971,0.692417054664343
0.17,FY2034_35,17,2034,0.00698237552151815,Baseline,0.0331425732952784,2.616019777376025
0.17,FY2034_35,17,2034,0.00698237552151815,High inflation,0.0376697468976355,3.0687371376117345
0.17,FY2034_35,17,2034,0.00698237552151815,No policy change,0.0496600842603046,4.267770873878645
0.17,FY2034_35,17,2034,0.00698237552151815,Indexed brackets,0.0137732136679497,0.679083814643155
0.171,FY2034_35,17.1,2034,0.00768949766678424,Baseline,0.033636380809717203,2.5946883142932964
0.171,FY2034_35,17.1,2034,0.00768949766678424,High inflation,0.0381426335232513,3.045313585646706
0.171,FY2034_35,17.1,2034,0.00768949766678424,No policy change,0.0501699849870493,4.248048732026506
0.171,FY2034_35,17.1,2034,0.00768949766678424,Indexed brackets,0.0143565304998857,0.66670328331014606
0.172,FY2034_35,17.2,2034,0.0084258699272394,Baseline,0.0341506146773332,2.57247447500938
0.172,FY2034_35,17.2,2034,0.0084258699272394,High inflation,0.0386350811092516,3.0209211182012203
0.172,FY2034_35,17.2,2034,0.0084258699272394,No policy change,0.0507009777628723,4.22751078356329
0.172,FY2034_35,17.2,2034,0.0084258699272394,Indexed brackets,0.0149639762388855,0.6538106311646099
0.173,FY2034_35,17.299999999999997,2034,0.00919409021199505,Baseline,0.0346870891066752,2.5492998894680152
0.173,FY2034_35,17.299999999999997,2034,0.00919409021199505,High inflation,0.0391488270025456,2.9954736790550553
0.173,FY2034_35,17.299999999999997,2034,0.00919409021199505,No policy change,0.0512549359214725,4.206084570947745
0.173,FY2034_35,17.299999999999997,2034,0.00919409021199505,Indexed brackets,0.0155976939434329,0.640360373143785
0.174,FY2034_35,17.4,2034,0.00991952495457699,Baseline,0.0351936849324744,2.527415997789741
0.174,FY2034_35,17.4,2034,0.00991952495457699,High inflation,0.0396339601437158,2.971443518913881
0.174,FY2034_35,17.4,2034,0.00991952495457699,No policy change,0.0517780417313029,4.1858516776725905
0.174,FY2034_35,17.4,2034,0.00991952495457699,Indexed brackets,0.0161961171418182,0.627659218724121
0.175,FY2034_35,17.5,2034,0.0105824550788121,Baseline,0.0356566316512085,2.50741765723964
0.175,FY2034_35,17.5,2034,0.0105824550788121,High inflation,0.0400772934370758,2.9494838358263697
0.175,FY2034_35,17.5,2034,0.0105824550788121,No policy change,0.0522560759074228,4.16736208286107
0.175,FY2034_35,17.5,2034,0.0105824550788121,Indexed brackets,0.0167429792397634,0.6160524160951302
0.176,FY2034_35,17.599999999999998,2034,0.0112464411575893,Baseline,0.0361203157790187,2.48738746214294
0.176,FY2034_35,17.599999999999998,2034,0.0112464411575893,High inflation,0.040521332898081,2.92748917404917
0.176,FY2034_35,17.599999999999998,2034,0.0112464411575893,No policy change,0.0527348715248186,4.14884303672293
0.176,FY2034_35,17.599999999999998,2034,0.0112464411575893,Indexed brackets,0.0172907124121932,0.6044271254603899
0.177,FY2034_35,17.7,2034,0.0118567614017796,Baseline,0.03654652322396,2.4689761822180403
0.177,FY2034_35,17.7,2034,0.0118567614017796,High inflation,0.0409294834315528,2.90727220297732
0.177,FY2034_35,17.7,2034,0.0118567614017796,No policy change,0.0531749690923224,4.13182076905428
0.177,FY2034_35,17.7,2034,0.0118567614017796,Indexed brackets,0.0177941757440813,0.5937414342301699
0.178,FY2034_35,17.8,2034,0.0125365670120871,Baseline,0.0370212546702524,2.44846876581653
0.178,FY2034_35,17.8,2034,0.0125365670120871,High inflation,0.0413841021749836,2.88475351628965
0.178,FY2034_35,17.8,2034,0.0125365670120871,No policy change,0.0536651720608781,4.1128605048791
0.178,FY2034_35,17.8,2034,0.0125365670120871,Indexed brackets,0.0183549587114818,0.58183916993947
0.179,FY2034_35,17.9,2034,0.0131967504946278,Baseline,0.0378454961762852,2.4648745681657402
0.179,FY2034_35,17.9,2034,0.0131967504946278,High inflation,0.0421440602775323,2.89473097829045
0.179,FY2034_35,17.9,2034,0.0131967504946278,No policy change,0.0545044385141799,4.1307688019552105
0.179,FY2034_35,17.9,2034,0.0131967504946278,Indexed brackets,0.0192627679198425,0.60660174252147
0.18,FY2034_35,18,2034,0.0137978557018837,Baseline,0.0386732443721057,2.4875388670222
0.18,FY2034_35,18,2034,0.0137978557018837,High inflation,0.0429542074374514,2.9156351735567703
0.18,FY2034_35,18,2034,0.0137978557018837,No policy change,0.0553458671098907,4.1548011408007
0.18,FY2034_35,18,2034,0.0137978557018837,Indexed brackets,0.0201666055398249,0.6368749837941201
0.181,FY2034_35,18.099999999999998,2034,0.0143676637509019,Baseline,0.0394578950103726,2.50902312594707
0.181,FY2034_35,18.099999999999998,2034,0.0143676637509019,High inflation,0.0437221734557773,2.93545097048754
0.181,FY2034_35,18.099999999999998,2034,0.0143676637509019,No policy change,0.0561434858640169,4.1775822113115
0.181,FY2034_35,18.099999999999998,2034,0.0143676637509019,Indexed brackets,0.0210233839284579,0.6655720177555999
