year,male,agegp,permearnaltrankt,Npermearnaltranktp1,meanpermearnaltranktp1,Npermearnaltranktp3,meanpermearnaltranktp3,Npermearnaltranktp5,meanpermearnaltranktp5
2017,1,3,99.9,10338,99.2406,7896,96.29807,5674,95.81988
2017,1,3,100,1155,99.93278,882,98.53376,633,97.74919
2018,0,1,2.5,25429,4.328704,23766,17.66406,,
2018,0,1,5,25434,7.057785,23769,20.48742,,
2018,0,1,7.5,25434,9.810451,23770,22.86251,,
2018,0,1,10,25433,12.12502,23770,23.96679,,
2018,0,1,12.5,25431,14.39942,23771,25.35342,,
2018,0,1,15,25434,16.55763,23769,26.77314,,
2018,0,1,17.5,25435,19.00786,23768,28.28658,,
2018,0,1,20,25433,21.22398,23772,29.77695,,
2018,0,1,22.5,25431,23.67566,23769,31.68078,,
2018,0,1,25,25434,26.00417,23770,32.49256,,
2018,0,1,27.5,25435,28.31365,23771,34.15976,,
2018,0,1,30,25430,30.62199,23768,35.62655,,
2018,0,1,32.5,25435,32.96838,23770,36.87068,,
2018,0,1,35,25433,35.05582,23770,38.50151,,
2018,0,1,37.5,25435,37.47769,23771,39.76088,,
2018,0,1,40,25432,39.54659,23768,40.93529,,
2018,0,1,42.5,25433,41.74504,23770,42.16954,,
2018,0,1,45,25432,43.84091,23771,43.56266,,
2018,0,1,47.5,25435,46.03406,23769,44.98745,,
2018,0,1,50,25434,48.22289,23770,46.3685,,
2018,0,1,52.5,25433,50.27596,23769,48.13926,,
2018,0,1,55,25435,52.74504,23769,49.65699,,
2018,0,1,57.5,25432,54.85956,23771,51.36492,,
2018,0,1,60,25431,57.10714,23770,52.79163,,
2018,0,1,62.5,25434,59.4216,23768,54.99136,,
2018,0,1,65,25435,61.78962,23771,56.97456,,
2018,0,1,67.5,25433,64.19712,23770,58.94254,,
2018,0,1,70,25434,66.68585,23770,61.17331,,
2018,0,1,72.5,25431,69.15994,23768,62.87732,,
2018,0,1,75,25435,71.41669,23773,64.88849,,
2018,0,1,77.5,25434,73.93311,23768,67.18885,,
2018,0,1,80,25431,76.53462,23769,69.44328,,
2018,0,1,82.5,25433,78.91048,23772,71.13306,,
2018,0,1,85,25435,81.37473,23768,73.22639,,
2018,0,1,87.5,25434,83.91449,23768,75.72573,,
2018,0,1,90,25430,86.49351,23772,78.04082,,
2018,0,1,92.5,25434,89.02092,23770,80.57804,,
2018,0,1,95,25434,91.76534,23770,83.18481,,
2018,0,1,97.5,25426,94.56968,23761,86.43028,,
2018,0,1,99,15260,97.07562,14261,89.88325,,
2018,0,1,99.9,9156,98.83772,8557,92.43092,,
2018,0,1,100,1021,99.85901,956,94.30769,,
2018,0,2,2.5,28882,4.108823,27328,15.18124,,
2018,0,2,5,28886,6.58556,27334,17.09824,,
2018,0,2,7.5,28884,9.023421,27333,18.5143,,
2018,0,2,10,28886,11.34712,27334,19.7395,,
2018,0,2,12.5,28886,13.67839,27333,20.94265,,
2018,0,2,15,28888,15.90455,27333,22.5148,,
2018,0,2,17.5,28884,18.12685,27333,24.27501,,
2018,0,2,20,28886,20.53511,27334,26.15066,,
2018,0,2,22.5,28885,22.93746,27334,27.3769,,
2018,0,2,25,28886,25.17085,27334,29.15743,,
2018,0,2,27.5,28885,27.53127,27334,30.90183,,
2018,0,2,30,28889,29.81829,27333,32.62158,,
2018,0,2,32.5,28883,32.04395,27334,34.41673,,
2018,0,2,35,28886,34.31274,27331,35.76734,,
2018,0,2,37.5,28885,36.58435,27334,37.45319,,
2018,0,2,40,28887,38.80106,27333,39.48751,,
2018,0,2,42.5,28885,41.1677,27335,41.16786,,
2018,0,2,45,28887,43.54508,27334,42.71492,,
2018,0,2,47.5,28885,45.77058,27332,44.45132,,
2018,0,2,50,28885,48.03173,27334,46.34146,,
2018,0,2,52.5,28886,50.41937,27335,48.01896,,
2018,0,2,55,28885,52.7319,27333,50.22334,,
2018,0,2,57.5,28887,55.16419,27334,52.14241,,
2018,0,2,60,28887,57.47576,27333,54.45498,,
2018,0,2,62.5,28883,59.84815,27334,56.76392,,
2018,0,2,65,28887,62.38952,27333,59.01367,,
2018,0,2,67.5,28886,65.00638,27332,61.12626,,
2018,0,2,70,28884,67.28456,27333,63.2676,,
2018,0,2,72.5,28887,69.84547,27335,65.92563,,
2018,0,2,75,28886,72.3484,27333,68.04928,,
2018,0,2,77.5,28887,74.82392,27335,70.40186,,
2018,0,2,80,28886,77.34933,27330,72.74464,,
2018,0,2,82.5,28884,79.92358,27337,75.0604,,
2018,0,2,85,28884,82.36104,27333,77.49361,,
2018,0,2,87.5,28890,84.84601,27334,79.60856,,
2018,0,2,90,28885,87.32391,27332,82.33184,,
2018,0,2,92.5,28885,89.88212,27333,84.90596,,
2018,0,2,95,28885,92.47372,27334,87.48177,,
2018,0,2,97.5,28876,95.22941,27324,90.44058,,
2018,0,2,99,17331,97.60166,16401,93.24837,,
2018,0,2,99.9,10401,99.18867,9838,95.63399,,
2018,0,2,100,1159,99.91103,1099,97.77481,,
2018,0,3,2.5,28325,3.693554,21992,13.90087,,
2018,0,3,5,28330,5.968397,21996,14.70147,,
2018,0,3,7.5,28331,8.418018,21996,16.17746,,
2018,0,3,10,28331,10.78307,21996,17.66339,,
2018,0,3,12.5,28329,13.18793,21998,19.13997,,
2018,0,3,15,28330,15.38713,21994,20.79629,,
2018,0,3,17.5,28327,17.82115,21997,22.48022,,
2018,0,3,20,28333,20.15779,21996,24.33497,,
2018,0,3,22.5,28329,22.48755,21996,25.65676,,
2018,0,3,25,28330,24.78107,21997,27.54115,,
2018,0,3,27.5,28328,27.11388,21995,29.41701,,
2018,0,3,30,28333,29.41339,21996,31.37218,,
2018,0,3,32.5,28329,31.81837,21997,33.10622,,
2018,0,3,35,28330,34.11689,21996,34.75338,,
2018,0,3,37.5,28329,36.36024,21995,36.55172,,
2018,0,3,40,28331,38.73751,21997,38.23995,,
2018,0,3,42.5,28330,41.09285,21998,40.08059,,
2018,0,3,45,28331,43.35971,21994,42.14616,,
2018,0,3,47.5,28330,45.76462,21997,44.11739,,
2018,0,3,50,28328,47.97502,21995,46.31662,,
2018,0,3,52.5,28330,50.45567,21995,48.21795,,
2018,0,3,55,28331,52.81697,21997,50.39826,,
2018,0,3,57.5,28330,55.22209,21994,52.67027,,
2018,0,3,60,28331,57.57849,21998,55.12284,,
2018,0,3,62.5,28329,60.26987,21996,57.43489,,
2018,0,3,65,28331,62.74244,21996,59.78476,,
2018,0,3,67.5,28329,65.16715,21996,62.09179,,
2018,0,3,70,28330,67.65958,21996,64.48479,,
2018,0,3,72.5,28332,70.19449,21997,67.19547,,
2018,0,3,75,28327,72.71775,21995,69.62923,,
2018,0,3,77.5,28331,75.28631,21997,72.07779,,
2018,0,3,80,28331,77.83926,21997,74.70983,,
2018,0,3,82.5,28331,80.36909,21995,77.14375,,
2018,0,3,85,28328,82.89565,21997,79.5104,,
2018,0,3,87.5,28329,85.3987,21995,82.21108,,
2018,0,3,90,28331,87.82311,21998,84.53548,,
2018,0,3,92.5,28329,90.37394,21995,87.16528,,
2018,0,3,95,28332,92.858,21996,89.43022,,
2018,0,3,97.5,28319,95.5186,21988,92.13752,,
2018,0,3,99,17001,97.80795,13199,94.72928,,
2018,0,3,99.9,10197,99.19659,7917,96.74371,,
2018,0,3,100,1137,99.91737,884,97.69428,,
2018,1,1,2.5,27131,4.232615,25291,17.47525,,
2018,1,1,5,27134,6.821146,25292,19.38895,,
2018,1,1,7.5,27135,9.28394,25295,20.97521,,
2018,1,1,10,27136,11.56279,25293,22.53101,,
2018,1,1,12.5,27136,14.01952,25294,24.17416,,
2018,1,1,15,27133,16.57314,25294,25.70652,,
2018,1,1,17.5,27137,19.01522,25295,26.67314,,
2018,1,1,20,27134,21.44796,25293,28.09423,,
2018,1,1,22.5,27135,23.81904,25293,29.43879,,
2018,1,1,25,27135,26.2133,25294,30.55449,,
2018,1,1,27.5,27136,28.35564,25294,31.80842,,
2018,1,1,30,27133,30.55956,25293,33.22991,,
2018,1,1,32.5,27136,32.72079,25296,34.44054,,
2018,1,1,35,27135,34.76015,25293,35.70947,,
2018,1,1,37.5,27135,36.86488,25293,37.18301,,
2018,1,1,40,27136,38.9216,25294,38.86207,,
2018,1,1,42.5,27136,41.20684,25293,40.55364,,
2018,1,1,45,27133,43.44828,25295,42.12483,,
2018,1,1,47.5,27136,45.44777,25294,44.19342,,
2018,1,1,50,27134,47.9589,25293,45.74967,,
2018,1,1,52.5,27135,50.21167,25294,47.94025,,
2018,1,1,55,27136,52.64064,25294,49.9509,,
2018,1,1,57.5,27133,55.02049,25295,51.92765,,
2018,1,1,60,27136,57.28795,25292,54.00795,,
2018,1,1,62.5,27135,59.72255,25294,56.07252,,
2018,1,1,65,27136,62.09011,25294,58.21117,,
2018,1,1,67.5,27135,64.57792,25293,60.46354,,
2018,1,1,70,27136,66.89645,25296,62.41538,,
2018,1,1,72.5,27133,69.37629,25293,64.67725,,
2018,1,1,75,27135,71.67724,25293,66.87061,,
2018,1,1,77.5,27136,74.3175,25295,69.15727,,
2018,1,1,80,27135,76.73428,25292,71.33367,,
2018,1,1,82.5,27134,79.21954,25294,73.83696,,
2018,1,1,85,27137,81.61662,25295,75.83079,,
2018,1,1,87.5,27134,84.2076,25294,78.42067,,
2018,1,1,90,27135,86.80511,25294,80.99303,,
2018,1,1,92.5,27136,89.46079,25293,83.37273,,
2018,1,1,95,27135,92.12843,25295,85.98422,,
2018,1,1,97.5,27126,94.85417,25284,88.54242,,
2018,1,1,99,16281,97.25924,15179,90.62587,,
2018,1,1,99.9,9768,98.85699,9104,91.57005,,
2018,1,1,100,1090,99.78246,1016,94.97301,,
2018,1,2,2.5,32027,3.501234,30185,13.75329,,
2018,1,2,5,32030,6.13941,30191,15.3502,,
2018,1,2,7.5,32034,8.589461,30190,17.11451,,
2018,1,2,10,32029,11.18825,30192,19.07632,,
2018,1,2,12.5,32032,13.74946,30192,20.4143,,
2018,1,2,15,32033,16.14032,30189,21.29457,,
2018,1,2,17.5,32030,18.36197,30193,22.61789,,
2018,1,2,20,32030,20.58809,30190,23.92602,,
2018,1,2,22.5,32034,22.73667,30192,25.29954,,
2018,1,2,25,32031,24.82436,30189,26.96136,,
2018,1,2,27.5,32032,27.22429,30192,28.66851,,
2018,1,2,30,32031,29.28171,30190,30.42793,,
2018,1,2,32.5,32031,31.61774,30191,32.25108,,
2018,1,2,35,32034,33.85404,30191,34.41133,,
2018,1,2,37.5,32030,36.25805,30191,36.33167,,
2018,1,2,40,32031,38.63508,30192,38.54093,,
2018,1,2,42.5,32032,40.99775,30190,40.69909,,
2018,1,2,45,32033,43.47082,30191,42.78921,,
2018,1,2,47.5,32031,45.84669,30190,44.94378,,
2018,1,2,50,32030,48.1595,30191,47.22581,,
2018,1,2,52.5,32031,50.59896,30191,49.32022,,
2018,1,2,55,32031,53.01464,30191,51.61012,,
2018,1,2,57.5,32033,55.5258,30192,53.87814,,
2018,1,2,60,32032,57.92671,30190,56.30756,,
2018,1,2,62.5,32032,60.42859,30191,58.59511,,
2018,1,2,65,32029,62.84519,30191,60.78066,,
2018,1,2,67.5,32034,65.33868,30190,62.99522,,
2018,1,2,70,32031,67.71079,30192,65.23822,,
2018,1,2,72.5,32031,70.08169,30190,67.36186,,
2018,1,2,75,32033,72.58638,30191,69.68685,,
2018,1,2,77.5,32030,74.9575,30191,71.94378,,
2018,1,2,80,32032,77.48743,30192,74.17382,,
2018,1,2,82.5,32032,79.94692,30189,76.4473,,
2018,1,2,85,32030,82.33044,30194,78.43541,,
2018,1,2,87.5,32032,84.84432,30188,81.01508,,
2018,1,2,90,32033,87.39948,30192,83.38307,,
2018,1,2,92.5,32029,89.88738,30192,85.28629,,
2018,1,2,95,32034,92.53311,30189,87.56824,,
2018,1,2,97.5,32020,95.18913,30182,89.97373,,
2018,1,2,99,19220,97.56017,18115,92.59745,,
2018,1,2,99.9,11531,99.12054,10868,95.63162,,
2018,1,2,100,1286,99.9258,1212,98.30499,,
2018,1,3,2.5,28750,3.320618,22208,12.95999,,
2018,1,3,5,28752,5.932689,22214,14.22687,,
2018,1,3,7.5,28753,8.320884,22213,15.81715,,
2018,1,3,10,28752,10.89237,22210,17.63987,,
2018,1,3,12.5,28753,13.48896,22214,18.84416,,
2018,1,3,15,28753,15.83944,22213,20.21834,,
2018,1,3,17.5,28750,18.04036,22213,21.44145,,
2018,1,3,20,28756,20.37043,22213,23.08474,,
2018,1,3,22.5,28751,22.5089,22212,24.63594,,
2018,1,3,25,28753,24.62532,22212,26.54835,,
2018,1,3,27.5,28753,26.95219,22214,28.22587,,
2018,1,3,30,28754,29.09172,22211,30.25702,,
2018,1,3,32.5,28751,31.53522,22212,32.30996,,
2018,1,3,35,28752,33.80912,22216,34.4142,,
2018,1,3,37.5,28755,36.17916,22211,36.32899,,
2018,1,3,40,28751,38.63614,22212,38.59939,,
2018,1,3,42.5,28754,40.97483,22214,40.57862,,
2018,1,3,45,28752,43.44796,22212,42.86066,,
2018,1,3,47.5,28754,45.89716,22212,45.22744,,
2018,1,3,50,28753,48.31924,22213,47.34593,,
2018,1,3,52.5,28751,50.69769,22213,49.65551,,
2018,1,3,55,28754,53.14913,22212,51.98965,,
2018,1,3,57.5,28752,55.63798,22212,54.22219,,
2018,1,3,60,28755,58.02921,22213,56.52988,,
2018,1,3,62.5,28750,60.54236,22213,58.68144,,
2018,1,3,65,28755,62.89381,22211,60.82319,,
2018,1,3,67.5,28752,65.39504,22216,63.12371,,
2018,1,3,70,28751,67.76403,22211,65.55338,,
2018,1,3,72.5,28754,70.30357,22212,67.93195,,
2018,1,3,75,28753,72.69193,22214,70.14893,,
2018,1,3,77.5,28753,75.16393,22212,72.42254,,
2018,1,3,80,28752,77.58239,22212,74.64932,,
2018,1,3,82.5,28755,80.03487,22213,76.86613,,
2018,1,3,85,28750,82.58354,22213,79.24958,,
2018,1,3,87.5,28753,85.08845,22213,81.43203,,
2018,1,3,90,28753,87.60044,22213,83.73704,,
2018,1,3,92.5,28752,90.1362,22211,86.1178,,
2018,1,3,95,28753,92.73918,22213,88.49236,,
2018,1,3,97.5,28742,95.45078,22206,91.40587,,
2018,1,3,99,17254,97.71291,13327,94.45432,,
2018,1,3,99.9,10351,99.23404,7996,96.66267,,
2018,1,3,100,1155,99.93473,893,98.71458,,
2019,0,1,2.5,26110,4.212904,23365,18.35124,,
2019,0,1,5,26115,6.888907,23365,20.52822,,
2019,0,1,7.5,26116,9.64279,23368,22.55187,,
2019,0,1,10,26115,11.97483,23366,23.71306,,
2019,0,1,12.5,26116,14.32757,23368,24.96022,,
2019,0,1,15,26115,16.54156,23366,26.58637,,
2019,0,1,17.5,26117,18.9831,23370,28.17123,,
2019,0,1,20,26114,21.31225,23365,29.43889,,
2019,0,1,22.5,26116,23.73851,23368,30.84956,,
2019,0,1,25,26116,25.93609,23366,32.55503,,
2019,0,1,27.5,26114,28.32028,23366,33.79715,,
2019,0,1,30,26116,30.54162,23368,35.07241,,
2019,0,1,32.5,26115,32.98286,23367,36.47085,,
2019,0,1,35,26116,35.11731,23368,37.76476,,
2019,0,1,37.5,26114,37.37287,23366,39.21922,,
2019,0,1,40,26116,39.59132,23368,40.65217,,
2019,0,1,42.5,26116,41.72579,23366,42.06109,,
2019,0,1,45,26116,43.9274,23368,43.1696,,
2019,0,1,47.5,26114,46.17183,23367,44.84967,,
2019,0,1,50,26117,48.32278,23367,46.20192,,
2019,0,1,52.5,26115,50.44696,23367,47.66882,,
2019,0,1,55,26114,52.56096,23367,49.13668,,
2019,0,1,57.5,26116,54.74625,23368,51.12592,,
2019,0,1,60,26116,57.01882,23366,53.16312,,
2019,0,1,62.5,26116,59.44375,23368,54.88085,,
2019,0,1,65,26114,61.76045,23366,56.88432,,
2019,0,1,67.5,26116,64.19455,23368,58.80376,,
2019,0,1,70,26115,66.6276,23367,61.09911,,
2019,0,1,72.5,26116,69.10328,23368,63.05861,,
2019,0,1,75,26115,71.41989,23366,65.26469,,
2019,0,1,77.5,26115,74.00694,23366,67.39136,,
2019,0,1,80,26116,76.47145,23368,69.54736,,
2019,0,1,82.5,26114,79.01933,23365,71.52923,,
2019,0,1,85,26117,81.4755,23370,73.81993,,
2019,0,1,87.5,26115,83.99168,23366,76.07903,,
2019,0,1,90,26116,86.58547,23368,78.50764,,
2019,0,1,92.5,26115,89.15913,23366,80.9858,,
2019,0,1,95,26116,91.78656,23368,83.79986,,
2019,0,1,97.5,26107,94.66602,23357,87.53822,,
2019,0,1,99,15668,97.18196,14023,91.40314,,
2019,0,1,99.9,9402,98.87423,8410,94.55678,,
2019,0,1,100,1048,99.83814,940,97.12735,,
2019,0,2,2.5,29960,3.993929,27356,15.22002,,
2019,0,2,5,29966,6.472964,27362,16.70912,,
2019,0,2,7.5,29965,8.933242,27365,18.06116,,
2019,0,2,10,29965,11.19863,27360,19.17313,,
2019,0,2,12.5,29965,13.57789,27364,20.44154,,
2019,0,2,15,29965,15.81689,27363,22.34645,,
2019,0,2,17.5,29963,18.20628,27363,23.87965,,
2019,0,2,20,29967,20.60378,27361,25.62933,,
2019,0,2,22.5,29966,22.89803,27363,27.01398,,
2019,0,2,25,29963,25.16132,27362,28.91947,,
2019,0,2,27.5,29966,27.57521,27363,30.49155,,
2019,0,2,30,29965,29.75968,27362,32.15629,,
2019,0,2,32.5,29966,32.04428,27363,33.72856,,
2019,0,2,35,29964,34.24136,27363,35.54447,,
2019,0,2,37.5,29964,36.6867,27363,37.41103,,
2019,0,2,40,29967,38.97654,27361,38.90038,,
2019,0,2,42.5,29964,41.23542,27363,40.8223,,
2019,0,2,45,29966,43.50642,27364,42.28266,,
2019,0,2,47.5,29964,45.73961,27361,44.16932,,
2019,0,2,50,29965,47.97124,27362,46.22657,,
2019,0,2,52.5,29966,50.51289,27363,48.03965,,
2019,0,2,55,29964,52.74586,27362,50.33211,,
2019,0,2,57.5,29966,55.15836,27363,52.44981,,
2019,0,2,60,29965,57.46494,27363,54.50347,,
2019,0,2,62.5,29966,59.93361,27361,56.76223,,
2019,0,2,65,29964,62.35608,27364,59.03875,,
2019,0,2,67.5,29964,64.86857,27362,61.44918,,
2019,0,2,70,29966,67.53741,27363,63.76956,,
2019,0,2,72.5,29965,69.87448,27362,66.06197,,
2019,0,2,75,29965,72.40934,27362,68.27049,,
2019,0,2,77.5,29964,74.78242,27363,70.63599,,
2019,0,2,80,29967,77.32526,27363,72.90257,,
2019,0,2,82.5,29966,79.8522,27361,75.29932,,
2019,0,2,85,29963,82.36874,27364,77.82787,,
2019,0,2,87.5,29965,84.92747,27362,80.23701,,
2019,0,2,90,29966,87.40121,27365,82.58624,,
2019,0,2,92.5,29964,89.87829,27359,85.24886,,
2019,0,2,95,29966,92.48325,27364,88.29027,,
2019,0,2,97.5,29955,95.25579,27353,91.53826,,
2019,0,2,99,17980,97.6376,16417,94.46471,,
2019,0,2,99.9,10787,99.1786,9851,97.23856,,
2019,0,2,100,1203,99.83939,1098,99.08612,,
2019,0,3,2.5,28689,3.673962,21683,13.87731,,
2019,0,3,5,28694,5.929571,21686,14.44705,,
2019,0,3,7.5,28696,8.373287,21688,15.80471,,
2019,0,3,10,28695,10.73448,21688,17.16927,,
2019,0,3,12.5,28696,13.07875,21687,18.72917,,
2019,0,3,15,28693,15.44952,21687,20.39528,,
2019,0,3,17.5,28697,17.84173,21687,22.13145,,
2019,0,3,20,28694,20.08041,21687,23.80876,,
2019,0,3,22.5,28696,22.41608,21687,25.71128,,
2019,0,3,25,28694,24.74208,21687,27.29305,,
2019,0,3,27.5,28694,27.17057,21687,29.1078,,
2019,0,3,30,28695,29.43692,21687,30.88553,,
2019,0,3,32.5,28696,31.68765,21688,32.52957,,
2019,0,3,35,28695,34.03669,21687,34.63863,,
2019,0,3,37.5,28694,36.45959,21687,36.15576,,
2019,0,3,40,28696,38.62584,21688,37.99516,,
2019,0,3,42.5,28695,41.02082,21686,39.99332,,
2019,0,3,45,28695,43.29654,21686,41.7523,,
2019,0,3,47.5,28696,45.6639,21688,43.95099,,
2019,0,3,50,28693,48.01029,21685,45.91699,,
2019,0,3,52.5,28695,50.37982,21690,48.04898,,
2019,0,3,55,28695,52.71461,21687,50.39582,,
2019,0,3,57.5,28694,55.21863,21687,52.81391,,
2019,0,3,60,28696,57.80658,21686,55.11221,,
2019,0,3,62.5,28696,60.15184,21688,57.54091,,
2019,0,3,65,28694,62.79282,21687,59.89304,,
2019,0,3,67.5,28695,65.14079,21687,62.45036,,
2019,0,3,70,28696,67.77952,21689,64.86172,,
2019,0,3,72.5,28694,70.28749,21686,67.48734,,
2019,0,3,75,28694,72.87785,21686,69.98306,,
2019,0,3,77.5,28696,75.3477,21688,72.28094,,
2019,0,3,80,28695,77.8319,21688,74.93236,,
2019,0,3,82.5,28694,80.42737,21686,77.56512,,
2019,0,3,85,28697,82.97306,21688,79.86556,,
2019,0,3,87.5,28695,85.46661,21686,82.44128,,
2019,0,3,90,28694,87.82494,21687,84.7411,,
2019,0,3,92.5,28695,90.32068,21688,87.32786,,
2019,0,3,95,28695,92.89616,21688,90.13849,,
2019,0,3,97.5,28687,95.60284,21678,93.22858,,
2019,0,3,99,17215,97.84213,13012,95.68411,,
2019,0,3,99.9,10331,99.28533,7808,97.88606,,
2019,0,3,100,1152,99.92869,871,99.1808,,
2019,1,1,2.5,27514,4.077847,24548,16.94981,,
2019,1,1,5,27517,6.778356,24551,18.98458,,
2019,1,1,7.5,27518,9.170331,24551,20.482,,
2019,1,1,10,27516,11.5666,24551,22.04318,,
2019,1,1,12.5,27518,14.03756,24552,23.36222,,
2019,1,1,15,27519,16.51194,24551,25.01665,,
2019,1,1,17.5,27517,19.02844,24551,26.36749,,
2019,1,1,20,27516,21.47853,24550,27.50593,,
2019,1,1,22.5,27518,23.7345,24552,28.74686,,
2019,1,1,25,27517,26.14148,24553,30.11854,,
2019,1,1,27.5,27518,28.35608,24551,31.28161,,
2019,1,1,30,27519,30.51202,24551,32.48825,,
2019,1,1,32.5,27517,32.58716,24551,33.86349,,
2019,1,1,35,27516,34.74123,24550,35.42641,,
2019,1,1,37.5,27517,36.801,24553,37.01274,,
2019,1,1,40,27518,39.0079,24550,38.37406,,
2019,1,1,42.5,27516,41.10836,24552,40.071,,
2019,1,1,45,27519,43.35843,24550,41.90376,,
2019,1,1,47.5,27517,45.65895,24552,44.0706,,
2019,1,1,50,27517,47.85738,24553,45.98383,,
2019,1,1,52.5,27519,50.22978,24550,47.87505,,
2019,1,1,55,27517,52.5225,24552,49.86008,,
2019,1,1,57.5,27519,54.85512,24550,51.87658,,
2019,1,1,60,27515,57.3071,24551,54.00548,,
2019,1,1,62.5,27518,59.64015,24552,56.20002,,
2019,1,1,65,27518,62.11216,24552,58.35417,,
2019,1,1,67.5,27516,64.56003,24550,60.55439,,
2019,1,1,70,27517,66.99478,24550,62.86675,,
2019,1,1,72.5,27519,69.35635,24552,64.85112,,
2019,1,1,75,27516,71.90999,24553,67.24345,,
2019,1,1,77.5,27519,74.34138,24551,69.46548,,
2019,1,1,80,27517,76.73367,24551,71.63378,,
2019,1,1,82.5,27517,79.2485,24551,74.18184,,
2019,1,1,85,27517,81.71344,24551,76.42109,,
2019,1,1,87.5,27519,84.33819,24550,79.02243,,
2019,1,1,90,27518,86.87387,24552,81.34709,,
2019,1,1,92.5,27516,89.59001,24552,84.18798,,
2019,1,1,95,27518,92.23344,24551,86.89093,,
2019,1,1,97.5,27509,94.94366,24543,89.6413,,
2019,1,1,99,16511,97.33061,14732,92.70612,,
2019,1,1,99.9,9907,98.90594,8838,94.4746,,
2019,1,1,100,1104,99.7615,986,96.23829,,
2019,1,2,2.5,32788,3.413296,29651,13.74144,,
2019,1,2,5,32795,6.118917,29653,14.87107,,
2019,1,2,7.5,32795,8.457166,29653,16.83698,,
2019,1,2,10,32793,11.08613,29656,18.33881,,
2019,1,2,12.5,32795,13.63511,29654,19.78051,,
2019,1,2,15,32795,16.19314,29652,20.62339,,
2019,1,2,17.5,32792,18.35209,29657,21.85977,,
2019,1,2,20,32796,20.63345,29656,23.14154,,
2019,1,2,22.5,32795,22.70417,29653,24.7429,,
2019,1,2,25,32793,24.89639,29656,26.29455,,
2019,1,2,27.5,32792,27.05802,29652,28.01451,,
2019,1,2,30,32797,29.19653,29654,30.12771,,
2019,1,2,32.5,32792,31.59871,29654,32.11666,,
2019,1,2,35,32795,33.86839,29655,34.04631,,
2019,1,2,37.5,32796,36.2682,29653,36.22284,,
2019,1,2,40,32792,38.57615,29658,38.26362,,
2019,1,2,42.5,32794,40.97628,29654,40.40372,,
2019,1,2,45,32797,43.4222,29654,42.78709,,
2019,1,2,47.5,32792,45.78385,29653,44.93617,,
2019,1,2,50,32795,48.27182,29655,47.08225,,
2019,1,2,52.5,32794,50.65469,29654,49.28527,,
2019,1,2,55,32792,53.01072,29653,51.47049,,
2019,1,2,57.5,32797,55.43209,29654,54.01898,,
2019,1,2,60,32795,58.02768,29656,56.18758,,
2019,1,2,62.5,32792,60.42923,29656,58.27909,,
2019,1,2,65,32795,62.84344,29653,60.91918,,
2019,1,2,67.5,32795,65.29875,29655,63.00595,,
2019,1,2,70,32792,67.73486,29654,65.25581,,
2019,1,2,72.5,32797,70.22169,29654,67.49599,,
2019,1,2,75,32792,72.5833,29654,69.79671,,
2019,1,2,77.5,32793,75.00607,29654,71.96845,,
2019,1,2,80,32796,77.40967,29657,74.31017,,
2019,1,2,82.5,32795,79.95194,29652,76.81854,,
2019,1,2,85,32792,82.4493,29657,78.99519,,
2019,1,2,87.5,32794,84.94587,29652,81.6226,,
2019,1,2,90,32796,87.45375,29654,83.91235,,
2019,1,2,92.5,32793,89.98087,29656,86.23941,,
2019,1,2,95,32795,92.53641,29653,88.84474,,
2019,1,2,97.5,32785,95.26791,29643,91.76527,,
2019,1,2,99,19676,97.61803,17794,94.49244,,
2019,1,2,99.9,11806,99.16336,10676,97.06519,,
2019,1,2,100,1316,99.91694,1191,98.86651,,
2019,1,3,2.5,28986,3.206911,21585,12.78036,,
2019,1,3,5,28988,5.825928,21588,14.04892,,
2019,1,3,7.5,28991,8.228323,21589,15.65389,,
2019,1,3,10,28989,10.94215,21587,17.19579,,
2019,1,3,12.5,28990,13.48237,21590,18.32481,,
2019,1,3,15,28989,15.84319,21588,19.19049,,
2019,1,3,17.5,28990,17.94447,21588,20.6974,,
2019,1,3,20,28989,20.057,21588,22.19586,,
2019,1,3,22.5,28990,22.38289,21589,23.8773,,
2019,1,3,25,28991,24.55175,21588,25.77674,,
2019,1,3,27.5,28991,26.75657,21589,27.91038,,
2019,1,3,30,28988,29.2974,21588,29.72291,,
2019,1,3,32.5,28990,31.50136,21588,32.09713,,
2019,1,3,35,28990,33.91951,21590,33.99685,,
2019,1,3,37.5,28991,36.2803,21590,35.99359,,
2019,1,3,40,28988,38.5816,21585,38.23926,,
2019,1,3,42.5,28991,41.04456,21590,40.58577,,
